cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;;;;;
3d;23;m;795;92;957;147;;171,0818518;;;;;;;;;;;
3d;23;m;802;92;962;151;;170,531522;;;;;;;;;;;
3d;23;m;808;93;968;157;;172,3252738;;;;;;;;;;;
3d;23;m;815;94;970;159;;168,0773631;;;;;;;;;;;
3d;23;m;822;95;975;164;;167,8392088;;;;;;;;;;;
3d;23;m;829;96;979;168;;166,3850955;;;;;;;;;;;
3d;23;m;835;98;984;172;;166,3640586;;;;;;;;;;;
3d;23;m;842;99;986;175;;162,8250595;;;;;;;;;;;
3d;23;m;849;101;990;180;;161,6230182;;;;;;;;;;;
3d;23;m;855;103;995;184;;161,7436243;;;;;;;;;;;
3d;23;m;862;106;999;188;;159,6652749;;;;;;;;;;;
3d;23;m;868;108;1001;191;;156,7737223;;;;;;;;;;;
3d;23;m;874;111;1006;196;;157;;;;;;;;;;;
3d;23;m;881;114;1010;202;;156,1569723;;;;;;;;;;;
3d;23;m;887;117;1013;207;;154,8418548;;;;;;;;;;;
3d;23;m;893;120;1015;210;;151,6047493;;;;;;;;;;;
3d;23;m;899;123;1020;217;;153,2220611;;;;;;;;;;;
3d;23;m;905;127;1024;224;;153,5252422;;;;;;;;;;;
3d;23;m;911;131;1028;231;;153,9123127;;;;;;;;;;;
3d;23;m;917;135;1030;234;;150,2331521;;;;;;;;;;;
3d;23;m;923;139;1034;243;;152,1085139;;;;;;;;;;;
3d;23;m;929;143;1037;253;;154,1557654;;;;;;;;;;;
3d;23;m;934;147;1039;262;;155,724115;;;;;;;;;;;
3d;23;m;940;152;1040;268;;153,1535178;;;;;;;;;;;
3d;23;m;945;157;1042;279;;155,8621186;;;;;;;;;;;
3d;23;m;950;162;1043;290;;158,2182038;;;;;;;;;;;
3d;23;m;955;167;1044;295;;155,9006094;;;;;;;;;;;
3d;23;m;960;172;1046;305;;158,3824485;;;;;;;;;;;
3d;23;m;965;177;1048;317;;162,7544162;;;;;;;;;;;
3d;23;m;970;183;1049;326;;163,370744;;;;;;;;;;;
3d;23;m;975;188;1049;330;;160,1249512;;;;;;;;;;;
3d;23;m;979;194;1052;342;;165,0242406;;;;;;;;;;;
3d;23;m;984;200;1053;353;;167,8392088;;;;;;;;;;;
3d;23;m;988;206;1053;363;;169,9235122;;;;;;;;;;;
3d;23;m;992;212;1052;368;;167,1406593;;;;;;;;;;;
3d;23;m;996;218;1051;380;;171,0818518;;;;;;;;;;;
3d;23;m;1000;224;1049;393;;175,9602228;;;;;;;;;;;
3d;23;m;1003;231;1047;404;;178,5077029;;;;;;;;;;;
3d;23;m;1007;237;1045;411;;178,1010949;;;;;;;;;;;
3d;23;m;1010;244;1042;423;;181,8378398;;;;;;;;;;;
3d;23;m;1013;251;1038;437;;187,6725872;;;;;;;;;;;
3d;23;m;1016;258;1034;448;;190,850727;;;;;;;;;;;
3d;23;m;1019;265;1031;455;;190,3785702;;;;;;;;;;;
3d;23;m;1022;272;1024;471;;199,01005;;;;;;;;;;;
3d;23;m;1024;279;1018;483;;204,0882162;;;;;;;;;;;
3d;23;m;1027;286;1009;497;;211,7663807;;;;;;;;;;;
3d;23;m;1029;293;1005;503;;211,3669794;;;;;;;;;;;
3d;23;m;1031;300;996;515;;217,8302091;;;;;;;;;;;
3d;23;m;1033;308;987;528;;224,7576473;;;;;;;;;;;
3d;23;m;1035;315;978;540;;232,1077336;;;;;;;;;;;
3d;23;m;1036;322;973;545;;231,7282892;;;;;;;;;;;
3d;23;m;1037;330;963;557;;238,7571988;;;;;;;;;;;
3d;23;m;1039;337;955;566;;243,9200689;;;;;;;;;;;
3d;23;m;1040;345;952;569;;240,6657433;;;;;;;;;;;
3d;23;m;1040;352;945;576;;243,3125562;;;;;;;;;;;
3d;23;m;1041;360;939;582;;244,3112769;;;;;;;;;;;
3d;23;m;1041;367;933;588;;245,9776413;;;;;;;;;;;
3d;23;m;1041;374;930;590;;242,8518067;;;;;;;;;;;
3d;23;m;1040;381;924;595;;243,4173371;;;;;;;;;;;
3d;23;m;1039;388;919;600;;243,6062397;;;;;;;;;;;
3d;23;m;1038;395;914;604;;243,0164603;;;;;;;;;;;
3d;23;m;1037;401;912;606;;240,1041441;;;;;;;;;;;
3d;23;m;1036;408;907;610;;239,6768658;;;;;;;;;;;
3d;23;m;1034;415;902;614;;238,7990787;;;;;;;;;;;
3d;23;m;1032;422;897;618;;237,9936974;;;;;;;;;;;
3d;23;m;1031;428;895;620;;235,2870587;;;;;;;;;;;
3d;23;m;1028;435;889;625;;235,4166519;;;;;;;;;;;
3d;23;m;1026;442;884;629;;234,8041737;;;;;;;;;;;
3d;23;m;1024;448;879;632;;234,2669418;;;;;;;;;;;
3d;23;m;1021;455;877;634;;229,7324531;;;;;;;;;;;
3d;23;m;1018;462;872;636;;227,1387241;;;;;;;;;;;
3d;23;m;1016;468;867;638;;226,055303;;;;;;;;;;;
3d;23;m;1013;474;862;641;;225,1443981;;;;;;;;;;;
3d;23;m;1009;481;860;642;;219,3672719;;;;;;;;;;;
3d;23;m;1006;487;854;645;;219,2441561;;;;;;;;;;;
3d;23;m;1002;493;849;647;;217,0829335;;;;;;;;;;;
3d;23;m;999;499;844;649;;215,6965461;;;;;;;;;;;
3d;23;m;995;505;842;650;;210,793738;;;;;;;;;;;
3d;23;m;991;511;837;652;;208,7989464;;;;;;;;;;;
3d;23;m;987;517;832;654;;206,8671071;;;;;;;;;;;
3d;23;m;982;523;827;655;;203,5902748;;;;;;;;;;;
3d;23;m;978;529;824;655;;198,9773856;;;;;;;;;;;
3d;23;m;974;534;819;656;;197,2536438;;;;;;;;;;;
3d;23;m;969;540;813;656;;194,4016461;;;;;;;;;;;
3d;23;m;964;545;811;656;;189,023808;;;;;;;;;;;
3d;23;m;959;550;805;657;;187,5233319;;;;;;;;;;;
3d;23;m;954;555;799;657;;185,5505322;;;;;;;;;;;
3d;23;m;949;560;790;657;;186,2525168;;;;;;;;;;;
3d;23;m;944;565;784;657;;184,5643519;;;;;;;;;;;
3d;23;m;938;570;773;657;;186,5314987;;;;;;;;;;;
3d;23;m;933;575;762;657;;189,6444041;;;;;;;;;;;
3d;23;m;927;579;750;657;;193,4244038;;;;;;;;;;;
3d;23;m;921;584;744;657;;191,4627901;;;;;;;;;;;
3d;23;m;916;588;732;656;;196,1631974;;;;;;;;;;;
3d;23;m;910;592;721;654;;198,9095272;;;;;;;;;;;
3d;23;m;904;596;707;652;;204,8047851;;;;;;;;;;;
3d;23;m;898;600;701;651;;203,4944717;;;;;;;;;;;
3d;23;m;892;603;690;649;;207,1714266;;;;;;;;;;;
3d;23;m;885;607;678;644;;210,2807647;;;;;;;;;;;
3d;23;m;879;610;666;641;;215,2440475;;;;;;;;;;;
3d;23;m;873;613;660;639;;214,580987;;;;;;;;;;;
3d;23;m;866;616;650;635;;216,8340379;;;;;;;;;;;
3d;23;m;860;619;639;630;;221,2735863;;;;;;;;;;;
3d;23;m;853;622;629;625;;224,0200884;;;;;;;;;;;
3d;23;m;847;624;625;622;;222,0090088;;;;;;;;;;;
3d;23;m;840;627;616;616;;224,2699267;;;;;;;;;;;
3d;23;m;833;629;607;610;;226,7972663;;;;;;;;;;;
3d;23;m;827;631;598;602;;230,828941;;;;;;;;;;;
3d;23;m;820;633;594;599;;228,5432125;;;;;;;;;;;
3d;23;m;813;635;586;590;;231,4173719;;;;;;;;;;;
3d;23;m;807;636;578;581;;235,5122078;;;;;;;;;;;
3d;23;m;800;637;570;570;;239,5600134;;;;;;;;;;;
3d;23;m;793;639;567;564;;238,1197178;;;;;;;;;;;
3d;23;m;786;640;560;554;;241,8098426;;;;;;;;;;;
3d;23;m;779;640;553;543;;245,9369838;;;;;;;;;;;
3d;23;m;772;641;550;538;;244,730464;;;;;;;;;;;
3d;23;m;766;641;544;527;;249,5596121;;;;;;;;;;;
3d;23;m;758;641;539;516;;252,1626459;;;;;;;;;;;
3d;23;m;750;640;534;506;;254,1889061;;;;;;;;;;;
3d;23;m;743;639;532;501;;252,1210027;;;;;;;;;;;
3d;23;m;735;638;527;490;;255,2802382;;;;;;;;;;;
3d;23;m;728;637;522;479;;259,6150997;;;;;;;;;;;
3d;23;m;720;636;519;466;;263,250831;;;;;;;;;;;
3d;23;m;713;634;518;462;;260,0173071;;;;;;;;;;;
3d;23;m;706;632;515;451;;263,1387467;;;;;;;;;;;
3d;23;m;698;631;514;440;;265,2112366;;;;;;;;;;;
3d;23;m;691;628;512;430;;266,9175903;;;;;;;;;;;
3d;23;m;684;626;512;426;;263,7877935;;;;;;;;;;;
3d;23;m;677;624;511;416;;266,1202736;;;;;;;;;;;
3d;23;m;670;621;510;406;;268,0018657;;;;;;;;;;;
3d;23;m;663;619;510;398;;268,7936011;;;;;;;;;;;
3d;23;m;656;616;510;393;;266,5426795;;;;;;;;;;;
3d;23;m;649;613;510;382;;269,595994;;;;;;;;;;;
3d;23;m;642;609;510;372;;271,2802978;;;;;;;;;;;
3d;23;m;636;606;510;363;;273,7243139;;;;;;;;;;;
3d;23;m;629;602;510;358;;271,4719138;;;;;;;;;;;
3d;23;m;623;599;511;347;;275,7680185;;;;;;;;;;;
3d;23;m;616;595;512;337;;278,1726083;;;;;;;;;;;
3d;23;m;610;591;514;327;;280,9127979;;;;;;;;;;;
3d;23;m;604;587;516;321;;280,1785145;;;;;;;;;;;
3d;23;m;598;583;519;310;;284,2006334;;;;;;;;;;;
3d;23;m;592;578;522;300;;286,6775192;;;;;;;;;;;
3d;23;m;587;574;523;294;;287,2211691;;;;;;;;;;;
3d;23;m;581;569;526;286;;288,2949878;;;;;;;;;;;
3d;23;m;576;564;528;276;;291,9726015;;;;;;;;;;;
3d;23;m;570;559;531;269;;292,6106628;;;;;;;;;;;
3d;23;m;565;554;532;265;;290,8779813;;;;;;;;;;;
3d;23;m;560;549;535;257;;293,0682514;;;;;;;;;;;
3d;23;m;555;544;538;249;;295,4894245;;;;;;;;;;;
3d;23;m;551;538;541;243;;295,1694429;;;;;;;;;;;
3d;23;m;546;533;543;240;;293,015358;;;;;;;;;;;
3d;23;m;542;527;547;233;;294,0425139;;;;;;;;;;;
3d;23;m;538;522;551;225;;297,2843756;;;;;;;;;;;
3d;23;m;534;516;555;218;;298,7390165;;;;;;;;;;;
3d;23;m;530;510;557;214;;297,228868;;;;;;;;;;;
3d;23;m;526;504;562;206;;300,1666204;;;;;;;;;;;
3d;23;m;522;498;567;199;;302,3673263;;;;;;;;;;;
3d;23;m;519;492;573;191;;305,8054937;;;;;;;;;;;
3d;23;m;516;485;577;187;;304,1792235;;;;;;;;;;;
3d;23;m;513;479;582;180;;306,8582735;;;;;;;;;;;
3d;23;m;510;473;588;174;;309,0064724;;;;;;;;;;;
3d;23;m;508;466;593;167;;310,8472294;;;;;;;;;;;
3d;23;m;505;460;595;164;;309,3800252;;;;;;;;;;;
3d;23;m;503;453;600;159;;309,5884365;;;;;;;;;;;
3d;23;m;501;447;605;154;;310,9099548;;;;;;;;;;;
3d;23;m;499;440;610;150;;310,5173103;;;;;;;;;;;
3d;23;m;497;434;612;147;;309,1827938;;;;;;;;;;;
3d;23;m;496;427;616;143;;308,3115308;;;;;;;;;;;
3d;23;m;495;420;621;139;;307,9561657;;;;;;;;;;;
3d;23;m;494;413;627;135;;308,1768973;;;;;;;;;;;
3d;23;m;493;407;631;132;;307,6832787;;;;;;;;;;;
3d;23;m;492;400;639;127;;310,0612843;;;;;;;;;;;
3d;23;m;491;393;645;122;;311,7001765;;;;;;;;;;;
3d;23;m;491;386;650;119;;310,7571399;;;;;;;;;;;
3d;23;m;491;379;658;114;;313,2315437;;;;;;;;;;;
3d;23;m;491;373;669;109;;318,4022613;;;;;;;;;;;
3d;23;m;491;366;678;104;;321,8897327;;;;;;;;;;;
3d;23;m;491;358;683;102;;320;;;;;;;;;;;
3d;23;m;491;351;692;97;;323,9089378;;;;;;;;;;;
3d;23;m;491;343;701;95;;324,9676907;;;;;;;;;;;
3d;23;m;492;335;708;92;;325,1230536;;;;;;;;;;;
3d;23;m;492;328;711;91;;322,6918034;;;;;;;;;;;
3d;23;m;493;320;719;90;;322,4530974;;;;;;;;;;;
3d;23;m;494;313;728;89;;323,9320916;;;;;;;;;;;
3d;23;m;495;306;735;88;;324,2283146;;;;;;;;;;;
3d;23;m;496;298;739;88;;321,1681802;;;;;;;;;;;
3d;23;m;498;291;746;86;;321,7592268;;;;;;;;;;;
3d;23;m;499;284;754;86;;322,8451641;;;;;;;;;;;
3d;23;m;501;277;762;86;;323,4223245;;;;;;;;;;;
3d;23;m;503;270;765;85;;320,7319753;;;;;;;;;;;
3d;23;m;506;263;772;85;;320,0624939;;;;;;;;;;;
3d;23;m;508;256;778;84;;320,1312231;;;;;;;;;;;
3d;23;m;511;249;785;84;;319,8452751;;;;;;;;;;;
3d;23;m;514;242;789;84;;317,1576895;;;;;;;;;;;
3d;23;m;517;236;795;84;;316,840654;;;;;;;;;;;
3d;23;m;520;229;800;84;;315,3173005;;;;;;;;;;;
3d;23;m;523;223;805;85;;313,9554108;;;;;;;;;;;
3d;23;m;527;216;808;85;;310,0354818;;;;;;;;;;;
3d;23;m;531;210;813;86;;308,058436;;;;;;;;;;;
3d;23;m;534;204;819;87;;308,0811581;;;;;;;;;;;
3d;23;m;539;198;826;88;;307,3580973;;;;;;;;;;;
3d;23;m;543;192;829;89;;303,9819074;;;;;;;;;;;
3d;23;m;547;187;836;90;;304,8442225;;;;;;;;;;;
3d;23;m;552;181;844;91;;305,5552323;;;;;;;;;;;
3d;23;m;556;176;850;93;;305,4914074;;;;;;;;;;;
3d;23;m;561;170;859;95;;307,2930198;;;;;;;;;;;
3d;23;m;566;165;866;97;;307,6101429;;;;;;;;;;;
3d;23;m;572;160;874;100;;307,902582;;;;;;;;;;;
3d;23;m;577;155;879;102;;306,6153943;;;;;;;;;;;
3d;23;m;582;151;887;104;;308,6000648;;;;;;;;;;;
3d;23;m;588;146;894;107;;308,4752826;;;;;;;;;;;
3d;23;m;594;142;901;110;;308,6632469;;;;;;;;;;;
3d;23;m;600;138;904;111;;305,1966579;;;;;;;;;;;
3d;23;m;606;134;911;115;;305,5912302;;;;;;;;;;;
3d;23;m;612;130;918;119;;306,1976486;;;;;;;;;;;
3d;23;m;618;126;924;123;;306,0147055;;;;;;;;;;;
3d;23;m;624;122;927;126;;303,0264015;;;;;;;;;;;
3d;23;m;631;119;933;131;;302,2383166;;;;;;;;;;;
3d;23;m;637;116;939;135;;302,5970919;;;;;;;;;;;
3d;23;m;644;113;945;140;;302,2085373;;;;;;;;;;;
3d;23;m;651;110;947;142;;297,7247051;;;;;;;;;;;
3d;23;m;657;108;953;147;;298,558202;;;;;;;;;;;
3d;23;m;664;105;958;151;;297,5768808;;;;;;;;;;;
3d;23;m;671;103;963;156;;296,7709555;;;;;;;;;;;
3d;23;m;678;101;965;159;;292,8019809;;;;;;;;;;;
3d;23;m;685;99;970;164;;292,3183196;;;;;;;;;;;
3d;23;m;693;97;975;168;;290,800619;;;;;;;;;;;
3d;23;m;700;96;979;172;;289,1660423;;;;;;;;;;;
3d;23;m;707;95;981;175;;285,4400112;;;;;;;;;;;
3d;23;m;715;94;985;178;;282,76492;;;;;;;;;;;
3d;23;m;722;93;989;182;;281,4427118;;;;;;;;;;;
3d;23;m;730;92;991;185;;277,0739973;;;;;;;;;;;
3d;23;m;737;91;992;187;;272,4720169;;;;;;;;;;;
3d;23;m;745;91;996;190;;269,8184575;;;;;;;;;;;
3d;23;m;752;91;999;194;;267,6153957;;;;;;;;;;;
3d;23;m;760;91;1001;195;;262,4823804;;;;;;;;;;;
3d;23;m;767;91;1003;198;;259,1235227;;;;;;;;;;;
3d;23;m;774;91;1007;201;;257,6606295;;;;;;;;;;;
3d;23;m;781;91;1010;205;;255,8065675;;;;;;;;;;;
3d;23;m;788;91;1012;206;;251,795552;;;;;;;;;;;
3d;23;m;794;92;1015;210;;250,5294394;;;;;;;;;;;
3d;23;m;801;92;1018;214;;248,9437688;;;;;;;;;;;
3d;23;m;808;93;1021;220;;247,9879029;;;;;;;;;;;
3d;23;m;815;94;1023;224;;245,2835094;;;;;;;;;;;
3d;23;m;822;95;1025;230;;243,790894;;;;;;;;;;;
3d;23;m;828;96;1028;235;;243,5590278;;;;;;;;;;;
3d;23;m;835;98;1029;242;;241,6029801;;;;;;;;;;;
3d;23;m;842;99;1030;245;;238,0336111;;;;;;;;;;;
3d;23;m;848;101;1032;252;;238,0273094;;;;;;;;;;;
3d;23;m;855;103;1034;258;;236,7826007;;;;;;;;;;;
3d;23;m;861;106;1035;263;;234,3608329;;;;;;;;;;;
3d;23;m;868;108;1036;265;;229,9412969;;;;;;;;;;;
3d;23;m;874;111;1037;270;;227,7059507;;;;;;;;;;;
3d;23;m;881;114;1039;276;;226,291847;;;;;;;;;;;
3d;23;m;887;117;1040;283;;225,7542912;;;;;;;;;;;
3d;23;m;893;120;1040;287;;222,4814599;;;;;;;;;;;
3d;23;m;899;123;1041;294;;222,2723555;;;;;;;;;;;
3d;23;m;905;127;1042;303;;223,0358716;;;;;;;;;;;
3d;23;m;911;130;1043;312;;224,8288238;;;;;;;;;;;
3d;23;m;917;134;1043;318;;223,0067264;;;;;;;;;;;
3d;23;m;923;138;1043;327;;223,8771985;;;;;;;;;;;
3d;23;m;928;143;1045;338;;227,4071239;;;;;;;;;;;
3d;23;m;934;147;1045;344;;226,1194375;;;;;;;;;;;
3d;23;m;939;152;1045;355;;229,0087335;;;;;;;;;;;
3d;23;m;945;156;1045;367;;233,4973233;;;;;;;;;;;
3d;23;m;950;161;1042;382;;239,3846277;;;;;;;;;;;
3d;23;m;955;166;1042;389;;239,3700065;;;;;;;;;;;
3d;23;m;960;171;1039;403;;245,0816191;;;;;;;;;;;
3d;23;m;965;177;1036;417;;250,2818411;;;;;;;;;;;
3d;23;m;970;182;1033;435;;260,7259097;;;;;;;;;;;
3d;23;m;975;188;1031;443;;261,0766171;;;;;;;;;;;
3d;23;m;979;194;1026;460;;270,1203436;;;;;;;;;;;
3d;23;m;983;199;1020;477;;280,4514218;;;;;;;;;;;
3d;23;m;988;205;1013;494;;290,0792995;;;;;;;;;;;
3d;23;m;992;212;1010;501;;289,5600111;;;;;;;;;;;
3d;23;m;996;218;1004;513;;295,1084546;;;;;;;;;;;
3d;23;m;1000;224;997;526;;302,0149003;;;;;;;;;;;
3d;23;m;1003;231;991;537;;306,2352037;;;;;;;;;;;
3d;23;m;1007;237;988;543;;306,5893018;;;;;;;;;;;
3d;23;m;1010;244;979;557;;314,5313975;;;;;;;;;;;
3d;23;m;1013;250;970;569;;321,8850727;;;;;;;;;;;
3d;23;m;1016;257;961;579;;326,6634354;;;;;;;;;;;
3d;23;m;1019;264;956;585;;327,1238298;;;;;;;;;;;
3d;23;m;1022;271;948;594;;331,3683751;;;;;;;;;;;
3d;23;m;1024;278;939;601;;333,997006;;;;;;;;;;;
3d;23;m;1027;285;931;607;;336,0059523;;;;;;;;;;;
3d;23;m;1029;293;928;610;;332,701067;;;;;;;;;;;
3d;23;m;1031;300;919;617;;336,2038072;;;;;;;;;;;
3d;23;m;1033;307;912;622;;337,4403651;;;;;;;;;;;
3d;23;m;1035;315;908;625;;335,0059701;;;;;;;;;;;
3d;23;m;1036;322;902;629;;334,9701479;;;;;;;;;;;
3d;23;m;1037;329;896;632;;334,2005386;;;;;;;;;;;
3d;23;m;1039;337;890;634;;332,2800024;;;;;;;;;;;
3d;23;m;1040;344;888;635;;328,3062595;;;;;;;;;;;
3d;23;m;1040;352;883;637;;325,3828514;;;;;;;;;;;
3d;23;m;1041;360;877;638;;322,7692674;;;;;;;;;;;
3d;23;m;1041;367;872;640;;321,0763149;;;;;;;;;;;
3d;23;m;1041;374;869;640;;316,764897;;;;;;;;;;;
3d;23;m;1040;381;864;641;;313,9681513;;;;;;;;;;;
3d;23;m;1039;388;860;642;;310,7362225;;;;;;;;;;;
3d;23;m;1038;394;856;643;;308,4234103;;;;;;;;;;;
3d;23;m;1037;401;853;643;;304,0065789;;;;;;;;;;;
3d;23;m;1036;408;848;644;;301,7283547;;;;;;;;;;;
3d;23;m;1034;415;842;644;;298,8394218;;;;;;;;;;;
3d;23;m;1033;421;837;645;;297,6440828;;;;;;;;;;;
3d;23;m;1031;428;834;645;;293,0836058;;;;;;;;;;;
3d;23;m;1029;435;828;646;;291,4137951;;;;;;;;;;;
3d;23;m;1026;442;823;647;;288,5030329;;;;;;;;;;;
3d;23;m;1024;448;817;648;;287,8350222;;;;;;;;;;;
3d;23;m;1021;455;814;648;;283,0159006;;;;;;;;;;;
3d;23;m;1019;461;808;649;;282,6039632;;;;;;;;;;;
3d;23;m;1016;468;802;649;;280,2802169;;;;;;;;;;;
3d;23;m;1013;474;795;650;;280,1785145;;;;;;;;;;;
3d;23;m;1009;480;792;650;;275,6610237;;;;;;;;;;;
3d;23;m;1006;487;784;651;;276,0072463;;;;;;;;;;;
3d;23;m;1003;493;777;651;;275,7535131;;;;;;;;;;;
3d;23;m;999;499;768;651;;276,5230551;;;;;;;;;;;
3d;23;m;995;505;764;652;;273,806501;;;;;;;;;;;
3d;23;m;991;511;755;653;;275,4269413;;;;;;;;;;;
3d;23;m;987;517;745;653;;277,59683;;;;;;;;;;;
3d;23;m;983;523;735;654;;280,4728151;;;;;;;;;;;
3d;23;m;978;528;730;654;;278,1726083;;;;;;;;;;;
3d;23;m;974;534;721;653;;279,588984;;;;;;;;;;;
3d;23;m;969;539;710;653;;282,9787978;;;;;;;;;;;
3d;23;m;964;545;704;652;;281,15654;;;;;;;;;;;
3d;23;m;959;550;694;651;;283,5947813;;;;;;;;;;;
3d;23;m;954;555;685;650;;285,2823163;;;;;;;;;;;
3d;23;m;949;560;675;648;;287,7846417;;;;;;;;;;;
3d;23;m;944;565;671;647;;285,0491186;;;;;;;;;;;
3d;23;m;939;570;661;644;;287,6803782;;;;;;;;;;;
3d;23;m;933;574;652;642;;289,1107054;;;;;;;;;;;
3d;23;m;927;579;644;640;;289,4995682;;;;;;;;;;;
3d;23;m;922;583;640;639;;287,5065217;;;;;;;;;;;
3d;23;m;916;588;631;636;;289,0138405;;;;;;;;;;;
3d;23;m;910;592;623;633;;289,9137803;;;;;;;;;;;
3d;23;m;904;596;616;630;;290;;;;;;;;;;;
3d;23;m;898;599;612;628;;287,4665198;;;;;;;;;;;
3d;23;m;892;603;606;624;;286,7699426;;;;;;;;;;;
3d;23;m;886;607;599;619;;287,2507615;;;;;;;;;;;
3d;23;m;879;610;593;614;;286,0279707;;;;;;;;;;;
3d;23;m;873;613;590;612;;283,0017668;;;;;;;;;;;
3d;23;m;867;616;585;607;;282,1435805;;;;;;;;;;;
3d;23;m;860;619;579;601;;281,5759223;;;;;;;;;;;
3d;23;m;854;622;574;593;;281,4977797;;;;;;;;;;;
3d;23;m;847;624;572;589;;277,2183255;;;;;;;;;;;
3d;23;m;840;627;568;582;;275,6972978;;;;;;;;;;;
3d;23;m;834;629;565;573;;274,7671742;;;;;;;;;;;
3d;23;m;827;631;561;563;;274,5541841;;;;;;;;;;;
3d;23;m;820;633;560;559;;270,3257294;;;;;;;;;;;
3d;23;m;814;635;557;551;;270,3793631;;;;;;;;;;;
3d;23;m;807;636;555;543;;268,6131047;;;;;;;;;;;
3d;23;m;800;637;554;538;;265,1735281;;;;;;;;;;;
3d;23;m;793;639;551;528;;266,2423708;;;;;;;;;;;
3d;23;m;786;640;549;521;;265,1980392;;;;;;;;;;;
3d;23;m;780;640;546;513;;266,2423708;;;;;;;;;;;
3d;23;m;773;641;544;508;;264,8206941;;;;;;;;;;;
3d;23;m;766;641;542;500;;264,6828291;;;;;;;;;;;
3d;23;m;758;641;540;492;;264,0549185;;;;;;;;;;;
3d;23;m;751;640;537;484;;264,8244702;;;;;;;;;;;
3d;23;m;743;639;535;479;;262,4195115;;;;;;;;;;;
3d;23;m;736;638;533;471;;262,8649844;;;;;;;;;;;
3d;23;m;728;637;529;462;;265,0018868;;;;;;;;;;;
3d;23;m;721;636;527;452;;267,3798796;;;;;;;;;;;
3d;23;m;713;634;526;447;;264,4579362;;;;;;;;;;;
3d;23;m;706;633;522;436;;269,5644635;;;;;;;;;;;
3d;23;m;699;631;520;428;;270,6473721;;;;;;;;;;;
3d;23;m;691;629;517;419;;272,7196363;;;;;;;;;;;
3d;23;m;684;626;516;414;;270,495841;;;;;;;;;;;
3d;23;m;677;624;513;405;;273,6000731;;;;;;;;;;;
3d;23;m;670;621;512;396;;274,9345377;;;;;;;;;;;
3d;23;m;663;619;511;385;;279,0340481;;;;;;;;;;;
3d;23;m;656;616;510;380;;277,5103602;;;;;;;;;;;
3d;23;m;649;613;510;371;;279,0788419;;;;;;;;;;;
3d;23;m;643;609;509;364;;279,2507833;;;;;;;;;;;
3d;23;m;636;606;509;355;;281,300551;;;;;;;;;;;
3d;23;m;630;603;509;350;;280,4460732;;;;;;;;;;;
3d;23;m;623;599;509;342;;281,1494265;;;;;;;;;;;
3d;23;m;617;595;509;335;;281,5386297;;;;;;;;;;;
3d;23;m;611;591;509;331;;279,2919619;;;;;;;;;;;
3d;23;m;604;587;509;323;;280,5726287;;;;;;;;;;;
3d;23;m;598;583;509;316;;281,4427118;;;;;;;;;;;
3d;23;m;593;578;510;309;;281,5137652;;;;;;;;;;;
3d;23;m;587;574;511;305;;279,5299626;;;;;;;;;;;
3d;23;m;581;569;511;298;;279,894623;;;;;;;;;;;
3d;23;m;576;564;512;290;;281,3751944;;;;;;;;;;;
3d;23;m;571;559;514;281;;283,7833681;;;;;;;;;;;
3d;23;m;565;554;514;279;;279,6891131;;;;;;;;;;;
3d;23;m;560;549;515;273;;279,6444171;;;;;;;;;;;
3d;23;m;556;544;517;267;;279,7320146;;;;;;;;;;;
3d;23;m;551;539;520;260;;280,7169393;;;;;;;;;;;
3d;23;m;546;533;521;256;;278,1258708;;;;;;;;;;;
3d;23;m;542;527;522;250;;277,7210831;;;;;;;;;;;
3d;23;m;538;522;523;245;;277,4058399;;;;;;;;;;;
3d;23;m;534;516;524;241;;275,1817581;;;;;;;;;;;
3d;23;m;530;510;526;238;;272,0294102;;;;;;;;;;;
3d;23;m;526;504;527;234;;270,0018518;;;;;;;;;;;
3d;23;m;523;498;529;230;;268,0671558;;;;;;;;;;;
3d;23;m;519;492;531;225;;267,2695269;;;;;;;;;;;
3d;23;m;516;486;532;223;;263,4862425;;;;;;;;;;;
3d;23;m;513;479;534;220;;259,8499567;;;;;;;;;;;
3d;23;m;510;473;536;217;;257,3169252;;;;;;;;;;;
3d;23;m;508;467;538;213;;255,7655176;;;;;;;;;;;
3d;23;m;505;460;539;211;;251,3105648;;;;;;;;;;;
3d;23;m;503;454;542;207;;250,0599928;;;;;;;;;;;
3d;23;m;501;447;545;202;;248,9196658;;;;;;;;;;;
3d;23;m;499;441;549;198;;248,0907092;;;;;;;;;;;
3d;23;m;497;434;550;196;;243,8298587;;;;;;;;;;;
3d;23;m;496;427;554;192;;242,0516474;;;;;;;;;;;
3d;23;m;495;420;557;187;;241,1078597;;;;;;;;;;;
3d;23;m;494;414;560;185;;238,3212118;;;;;;;;;;;
3d;23;m;493;407;563;181;;236,5924766;;;;;;;;;;;
3d;23;m;492;400;567;177;;235,274308;;;;;;;;;;;
3d;23;m;491;393;571;174;;233,1544552;;;;;;;;;;;
3d;23;m;491;387;573;172;;230,1064971;;;;;;;;;;;
3d;23;m;491;380;578;168;;229,1571513;;;;;;;;;;;
3d;23;m;491;373;583;164;;228,3527972;;;;;;;;;;;
3d;23;m;491;366;587;160;;227,2707636;;;;;;;;;;;
3d;23;m;491;358;589;159;;221,8220007;;;;;;;;;;;
3d;23;m;491;351;594;155;;221,4158983;;;;;;;;;;;
