cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;
3d;24;m;597;582;635;609;;46,61544808;;;;;;
3d;24;m;592;578;629;605;;45,80392996;;;;;;
3d;24;m;586;573;624;600;;46,61544808;;;;;;
3d;24;m;580;568;621;596;;49,64876635;;;;;;
3d;24;m;575;563;614;590;;47,4341649;;;;;;
3d;24;m;570;559;608;583;;44,94441011;;;;;;
3d;24;m;565;553;602;576;;43,56604182;;;;;;
3d;24;m;560;548;600;573;;47,16990566;;;;;;
3d;24;m;555;543;595;563;;44,72135955;;;;;;
3d;24;m;550;538;590;555;;43,46262762;;;;;;
3d;24;m;546;532;588;551;;46,09772229;;;;;;
3d;24;m;541;526;583;544;;45,69463864;;;;;;
3d;24;m;537;521;577;536;;42,72001873;;;;;;
3d;24;m;533;515;572;526;;40,52159918;;;;;;
3d;24;m;529;509;570;522;;43,01162634;;;;;;
3d;24;m;525;503;567;515;;43,68065934;;;;;;
3d;24;m;522;497;563;507;;42,20189569;;;;;;
3d;24;m;519;491;560;500;;41,97618372;;;;;;
3d;24;m;516;485;558;497;;43,68065934;;;;;;
3d;24;m;513;478;554;490;;42,72001873;;;;;;
3d;24;m;510;472;550;484;;41,76122604;;;;;;
3d;24;m;507;466;546;477;;40,52159918;;;;;;
3d;24;m;505;459;545;473;;42,3792402;;;;;;
3d;24;m;503;453;542;466;;41,10960958;;;;;;
3d;24;m;501;446;538;459;;39,2173431;;;;;;
3d;24;m;499;439;535;453;;38,62641583;;;;;;
3d;24;m;497;433;534;448;;39,92492956;;;;;;
3d;24;m;496;426;532;441;;39;;;;;;
3d;24;m;494;419;529;432;;37,33630941;;;;;;
3d;24;m;493;412;527;425;;36,40054945;;;;;;
3d;24;m;493;406;526;421;;36,24913792;;;;;;
3d;24;m;492;399;523;411;;33,24154028;;;;;;
3d;24;m;491;392;521;403;;31,95309062;;;;;;
3d;24;m;491;385;519;395;;29,73213749;;;;;;
3d;24;m;491;378;518;391;;29,96664813;;;;;;
3d;24;m;491;372;516;381;;26,57066051;;;;;;
3d;24;m;491;365;515;373;;25,29822128;;;;;;
3d;24;m;491;357;515;370;;27,29468813;;;;;;
3d;24;m;491;349;514;362;;26,41968963;;;;;;
3d;24;m;491;342;514;355;;26,41968963;;;;;;
3d;24;m;492;334;514;348;;26,07680962;;;;;;
3d;24;m;492;327;514;344;;27,80287755;;;;;;
3d;24;m;493;320;514;337;;27,01851217;;;;;;
3d;24;m;494;312;514;331;;27,58622845;;;;;;
3d;24;m;495;305;514;324;;26,87005769;;;;;;
3d;24;m;496;297;515;320;;29,83286778;;;;;;
3d;24;m;498;290;516;312;;28,42534081;;;;;;
3d;24;m;502;276;518;302;;30,52867504;;;;;;
3d;24;m;504;269;522;291;;28,42534081;;;;;;
3d;24;m;506;262;523;287;;30,23243292;;;;;;
3d;24;m;508;255;525;279;;29,41088234;;;;;;
3d;24;m;511;248;528;272;;29,41088234;;;;;;
3d;24;m;514;241;531;265;;29,41088234;;;;;;
3d;24;m;517;235;533;261;;30,52867504;;;;;;
3d;24;m;520;228;535;254;;30,01666204;;;;;;
3d;24;m;524;222;539;247;;29,15475947;;;;;;
3d;24;m;527;216;542;241;;29,15475947;;;;;;
3d;24;m;531;209;544;238;;31,78049716;;;;;;
3d;24;m;535;203;548;232;;31,78049716;;;;;;
3d;24;m;539;197;552;225;;30,87069808;;;;;;
3d;24;m;543;192;556;218;;29,06888371;;;;;;
3d;24;m;548;186;558;215;;30,6757233;;;;;;
3d;24;m;552;180;562;210;;31,6227766;;;;;;
3d;24;m;557;175;565;206;;32,01562119;;;;;;
3d;24;m;562;170;570;200;;31,04834939;;;;;;
3d;24;m;567;165;572;197;;32,38826948;;;;;;
3d;24;m;572;160;578;191;;31,57530681;;;;;;
3d;24;m;578;155;583;186;;31,40063694;;;;;;
3d;24;m;583;150;585;183;;33,06055051;;;;;;
3d;24;m;589;146;590;178;;32,01562119;;;;;;
3d;24;m;594;141;595;173;;32,01562119;;;;;;
3d;24;m;600;137;602;167;;30,06659276;;;;;;
3d;24;m;606;133;605;164;;31,01612484;;;;;;
3d;24;m;612;129;612;158;;29;;;;;;
3d;24;m;619;126;617;154;;28,0713377;;;;;;
3d;24;m;625;122;623;150;;28,0713377;;;;;;
3d;24;m;631;119;626;147;;28,44292531;;;;;;
3d;24;m;638;116;630;144;;29,12043956;;;;;;
3d;24;m;645;113;637;139;;27,20294102;;;;;;
3d;24;m;651;110;643;135;;26,2488095;;;;;;
3d;24;m;658;107;645;134;;29,96664813;;;;;;
3d;24;m;665;105;651;131;;29,52964612;;;;;;
3d;24;m;672;103;655;127;;29,41088234;;;;;;
3d;24;m;679;101;661;123;;28,42534081;;;;;;
3d;24;m;686;99;663;122;;32,52691193;;;;;;
3d;24;m;694;97;669;119;;33,30165161;;;;;;
3d;24;m;701;96;676;116;;32,01562119;;;;;;
3d;24;m;708;94;681;114;;33,60059523;;;;;;
3d;24;m;716;93;683;113;;38,58756276;;;;;;
3d;24;m;723;93;688;110;;38,91015292;;;;;;
3d;24;m;731;92;695;108;;39,39543121;;;;;;
3d;24;m;738;91;701;106;;39,92492956;;;;;;
3d;24;m;746;91;705;105;;43,32435804;;;;;;
3d;24;m;753;91;711;103;;43,68065934;;;;;;
3d;24;m;761;91;716;101;;46,09772229;;;;;;
3d;24;m;768;91;724;98;;44,55333882;;;;;;
3d;24;m;775;91;728;97;;47,38143096;;;;;;
3d;24;m;782;91;734;96;;48,25971405;;;;;;
3d;24;m;789;91;741;94;;48,09365863;;;;;;
3d;24;m;795;92;744;93;;51,00980298;;;;;;
3d;24;m;802;92;751;91;;51,00980298;;;;;;
3d;24;m;809;93;760;91;;49,04079934;;;;;;
3d;24;m;816;94;767;91;;49,09175083;;;;;;
3d;24;m;822;95;771;91;;51,15662225;;;;;;
3d;24;m;829;96;778;91;;51,2445119;;;;;;
3d;24;m;836;98;788;92;;48,37354649;;;;;;
3d;24;m;842;100;796;93;;46,5295605;;;;;;
3d;24;m;849;102;801;94;;48,66210024;;;;;;
3d;24;m;856;104;808;95;;48,83646179;;;;;;
3d;24;m;862;106;817;97;;45,89117562;;;;;;
3d;24;m;869;108;825;99;;44,91102315;;;;;;
3d;24;m;875;111;829;100;;47,29693436;;;;;;
3d;24;m;881;114;837;102;;45,607017;;;;;;
3d;24;m;888;117;845;105;;44,64302857;;;;;;
3d;24;m;894;120;853;108;;42,72001873;;;;;;
3d;24;m;900;124;857;110;;45,22167622;;;;;;
3d;24;m;906;127;864;114;;43,96589587;;;;;;
3d;24;m;912;131;872;117;;42,3792402;;;;;;
3d;24;m;918;135;880;122;;40,16217126;;;;;;
3d;24;m;924;139;884;124;;42,72001873;;;;;;
3d;24;m;929;143;890;128;;41,78516483;;;;;;
3d;24;m;935;148;896;133;;41,78516483;;;;;;
3d;24;m;940;152;903;139;;39,2173431;;;;;;
3d;24;m;946;157;906;141;;43,08131846;;;;;;
3d;24;m;951;162;912;146;;42,15447782;;;;;;
3d;24;m;956;167;919;152;;39,92492956;;;;;;
3d;24;m;961;172;922;156;;42,15447782;;;;;;
3d;24;m;966;178;930;165;;38,27531842;;;;;;
3d;24;m;971;183;936;173;;36,40054945;;;;;;
3d;24;m;975;189;942;181;;33,95585369;;;;;;
3d;24;m;980;194;946;186;;34,92849839;;;;;;
3d;24;m;984;200;952;194;;32,55764119;;;;;;
3d;24;m;988;206;958;201;;30,41381265;;;;;;
3d;24;m;992;212;964;209;;28,16025568;;;;;;
3d;24;m;996;219;967;214;;29,42787794;;;;;;
3d;24;m;1000;225;972;224;;28,01785145;;;;;;
3d;24;m;1004;231;976;231;;28;;;;;;
3d;24;m;1007;238;980;239;;27,01851217;;;;;;
3d;24;m;1010;245;983;243;;27,07397274;;;;;;
3d;24;m;1014;251;988;252;;26,01922366;;;;;;
3d;24;m;1017;258;993;260;;24,08318916;;;;;;
3d;24;m;1019;265;997;269;;22,36067977;;;;;;
3d;24;m;1022;272;1000;273;;22,02271555;;;;;;
3d;24;m;1025;279;1003;282;;22,20360331;;;;;;
3d;24;m;1027;286;1006;291;;21,58703314;;;;;;
3d;24;m;1029;294;1009;298;;20,39607805;;;;;;
3d;24;m;1031;301;1011;302;;20,02498439;;;;;;
3d;24;m;1033;308;1014;311;;19,23538406;;;;;;
3d;24;m;1035;316;1017;319;;18,24828759;;;;;;
3d;24;m;1036;323;1019;325;;17,11724277;;;;;;
3d;24;m;1038;330;1020;328;;18,11077028;;;;;;
3d;24;m;1039;338;1022;336;;17,11724277;;;;;;
3d;24;m;1040;345;1024;344;;16,03121954;;;;;;
3d;24;m;1041;353;1024;348;;17,72004515;;;;;;
3d;24;m;1041;361;1025;354;;17,4642492;;;;;;
3d;24;m;1041;368;1026;361;;16,55294536;;;;;;
3d;24;m;1041;375;1026;368;;16,55294536;;;;;;
3d;24;m;1040;382;1026;372;;17,20465053;;;;;;
3d;24;m;1039;388;1026;379;;15,8113883;;;;;;
3d;24;m;1038;395;1026;385;;15,62049935;;;;;;
3d;24;m;1037;402;1025;390;;16,97056275;;;;;;
3d;24;m;1036;409;1025;393;;19,41648784;;;;;;
3d;24;m;1034;416;1024;401;;18,02775638;;;;;;
3d;24;m;1032;422;1023;409;;15,8113883;;;;;;
3d;24;m;1030;429;1022;416;;15,26433752;;;;;;
3d;24;m;1028;436;1021;420;;17,4642492;;;;;;
3d;24;m;1026;442;1020;429;;14,31782106;;;;;;
3d;24;m;1024;449;1019;439;;11,18033989;;;;;;
3d;24;m;1021;456;1018;446;;10,44030651;;;;;;
3d;24;m;1018;462;1017;450;;12,04159458;;;;;;
3d;24;m;1015;469;1015;459;;10;;;;;;
3d;24;m;1012;475;1013;469;;6,08276253;;;;;;
3d;24;m;1009;481;1009;478;;3;;;;;;
3d;24;m;1006;488;1008;481;;7,280109889;;;;;;
3d;24;m;1002;494;1005;489;;5,830951895;;;;;;
3d;24;m;998;500;1002;500;;4;;;;;;
3d;24;m;994;506;998;506;;4;;;;;;
3d;24;m;991;512;997;509;;6,708203932;;;;;;
3d;24;m;986;518;993;515;;7,615773106;;;;;;
3d;24;m;982;523;989;522;;7,071067812;;;;;;
3d;24;m;978;529;984;529;;6;;;;;;
3d;24;m;973;535;983;532;;10,44030651;;;;;;
3d;24;m;968;540;979;536;;11,70469991;;;;;;
3d;24;m;964;545;975;542;;11,40175425;;;;;;
3d;24;m;959;551;973;544;;15,65247584;;;;;;
3d;24;m;954;556;968;549;;15,65247584;;;;;;
3d;24;m;948;561;964;555;;17,08800749;;;;;;
3d;24;m;943;566;959;560;;17,08800749;;;;;;
3d;24;m;938;570;957;563;;20,24845673;;;;;;
3d;24;m;932;575;953;567;;22,47220505;;;;;;
3d;24;m;927;580;950;570;;25,07987241;;;;;;
3d;24;m;921;584;946;573;;27,31300057;;;;;;
3d;24;m;915;588;944;575;;31,78049716;;;;;;
3d;24;m;909;592;939;579;;32,69556545;;;;;;
3d;24;m;903;596;935;582;;34,92849839;;;;;;
3d;24;m;897;600;931;586;;36,76955262;;;;;;
3d;24;m;891;604;929;588;;41,23105626;;;;;;
3d;24;m;885;607;925;592;;42,72001873;;;;;;
3d;24;m;879;610;922;595;;45,54119015;;;;;;
3d;24;m;872;614;918;597;;49,04079934;;;;;;
3d;24;m;866;617;917;598;;54,4242593;;;;;;
3d;24;m;859;619;913;600;;57,24508713;;;;;;
3d;24;m;853;622;910;602;;60,40695324;;;;;;
3d;24;m;846;625;907;605;;64,19501538;;;;;;
3d;24;m;840;627;905;606;;68,30812543;;;;;;
3d;24;m;833;629;901;608;;71,16881339;;;;;;
3d;24;m;826;631;897;611;;73,76313442;;;;;;
3d;24;m;819;633;894;613;;77,62087348;;;;;;
3d;24;m;813;635;891;614;;80,77747211;;;;;;
3d;24;m;806;636;888;616;;84,40379138;;;;;;
3d;24;m;799;638;883;619;;86,12200648;;;;;;
3d;24;m;792;639;881;620;;91,00549434;;;;;;
3d;24;m;785;640;877;623;;93,55746897;;;;;;
3d;24;m;779;641;871;625;;93,38094024;;;;;;
3d;24;m;772;641;866;628;;94,89467846;;;;;;
3d;24;m;765;641;863;630;;98,61541462;;;;;;
3d;24;m;757;641;857;632;;100,4041832;;;;;;
3d;24;m;750;640;851;635;;101,1236866;;;;;;
3d;24;m;742;639;843;638;;101,0049504;;;;;;
3d;24;m;735;638;839;640;;104,019229;;;;;;
3d;24;m;727;637;831;643;;104,1729331;;;;;;
3d;24;m;720;636;823;645;;103,3924562;;;;;;
3d;24;m;712;634;814;649;;103,0970417;;;;;;
3d;24;m;705;632;810;650;;106,5316854;;;;;;
3d;24;m;698;630;801;652;;105,3233118;;;;;;
3d;24;m;690;628;792;654;;105,2615789;;;;;;
3d;24;m;683;626;784;656;;105,3612832;;;;;;
3d;24;m;662;618;763;659;;109,0045871;;;;;;
3d;24;m;655;615;752;660;;106,9298836;;;;;;
3d;24;m;648;612;743;660;;106,4377752;;;;;;
3d;24;m;642;609;738;660;;108,7060256;;;;;;
3d;24;m;635;606;728;660;;107,54069;;;;;;
3d;24;m;629;602;717;660;;105,394497;;;;;;
3d;24;m;622;598;707;659;;104,6231332;;;;;;
3d;24;m;616;595;702;659;;107,2007463;;;;;;
3d;24;m;610;591;693;656;;105,4229577;;;;;;
3d;24;m;604;586;682;654;;103,4794666;;;;;;
3d;24;m;598;582;672;649;;99,82484661;;;;;;
3d;24;m;592;578;667;647;;101,9117265;;;;;;
3d;24;m;586;573;657;643;;99,70456359;;;;;;
3d;24;m;581;569;648;639;;96,89685237;;;;;;
3d;24;m;575;564;644;636;;99,72462083;;;;;;
3d;24;m;570;559;635;631;;97;;;;;;
3d;24;m;565;554;627;624;;93,50935782;;;;;;
3d;24;m;560;549;618;618;;90,13878189;;;;;;
3d;24;m;555;543;614;614;;92,31467922;;;;;;
3d;24;m;550;538;604;608;;88,40814442;;;;;;
3d;24;m;546;532;596;602;;86,02325267;;;;;;
3d;24;m;541;527;588;595;;82,66196223;;;;;;
3d;24;m;537;521;583;592;;84,59905437;;;;;;
3d;24;m;533;515;576;586;;83,00602388;;;;;;
3d;24;m;529;509;569;579;;80,62257748;;;;;;
3d;24;m;526;503;562;571;;76,94153625;;;;;;
3d;24;m;522;497;559;566;;78,29431652;;;;;;
3d;24;m;519;491;551;557;;73,34848328;;;;;;
3d;24;m;516;485;544;549;;69,85699679;;;;;;
3d;24;m;513;479;539;540;;66,3098786;;;;;;
3d;24;m;510;472;536;537;;70,00714249;;;;;;
3d;24;m;507;466;531;528;;66,48308055;;;;;;
3d;24;m;505;459;526;520;;64,51356447;;;;;;
3d;24;m;503;453;521;511;;60,7289058;;;;;;
3d;24;m;501;446;518;506;;62,36184731;;;;;;
3d;24;m;499;440;514;496;;57,97413216;;;;;;
3d;24;m;497;433;511;488;;56,75385449;;;;;;
3d;24;m;496;426;509;478;;53,60037313;;;;;;
3d;24;m;494;420;507;473;;54,5710546;;;;;;
3d;24;m;493;413;505;463;;51,41984053;;;;;;
3d;24;m;493;406;504;453;;48,27007354;;;;;;
3d;24;m;492;399;503;444;;46,32493929;;;;;;
3d;24;m;491;392;502;438;;47,29693436;;;;;;
3d;24;m;491;386;501;428;;43,17406629;;;;;;
3d;24;m;491;379;501;418;;40,26164428;;;;;;
3d;24;m;491;372;500;412;;41;;;;;;
3d;24;m;491;365;500;402;;38,07886553;;;;;;
3d;24;m;491;357;500;393;;37,10795063;;;;;;
3d;24;m;491;350;500;383;;34,20526275;;;;;;
3d;24;m;491;342;500;378;;37,10795063;;;;;;
3d;24;m;492;335;500;370;;35,90264614;;;;;;
3d;24;m;492;327;500;361;;34,92849839;;;;;;
3d;24;m;493;320;501;350;;31,04834939;;;;;;
3d;24;m;494;312;501;345;;33,73425559;;;;;;
3d;24;m;495;305;502;337;;32,75667871;;;;;;
3d;24;m;496;298;503;330;;32,75667871;;;;;;
3d;24;m;498;291;504;322;;31,57530681;;;;;;
3d;24;m;500;283;505;317;;34,36568055;;;;;;
3d;24;m;501;276;507;309;;33,54101966;;;;;;
3d;24;m;504;269;509;301;;32,38826948;;;;;;
3d;24;m;506;262;510;294;;32,24903099;;;;;;
3d;24;m;508;255;511;290;;35,12833614;;;;;;
3d;24;m;511;249;513;284;;35,05709629;;;;;;
3d;24;m;514;242;515;278;;36,01388621;;;;;;
3d;24;m;517;235;517;273;;38;;;;;;
3d;24;m;520;229;518;270;;41,0487515;;;;;;
3d;24;m;524;222;521;266;;44,10215414;;;;;;
3d;24;m;527;216;523;260;;44,18144407;;;;;;
3d;24;m;531;210;524;255;;45,54119015;;;;;;
3d;24;m;535;204;525;253;;50,009999;;;;;;
3d;24;m;539;198;527;248;;51,41984053;;;;;;
3d;24;m;543;192;528;243;;53,16013544;;;;;;
3d;24;m;548;186;531;239;;55,6596802;;;;;;
3d;24;m;552;181;532;237;;59,46427499;;;;;;
3d;24;m;557;175;534;232;;61,46543744;;;;;;
3d;24;m;562;170;536;227;;62,64982043;;;;;;
3d;24;m;567;165;537;225;;67,08203932;;;;;;
3d;24;m;572;160;540;220;;68;;;;;;
3d;24;m;577;155;543;215;;68,9637586;;;;;;
3d;24;m;583;150;546;211;;71,34423593;;;;;;
3d;24;m;588;146;549;207;;72,40165744;;;;;;
3d;24;m;594;141;554;202;;72,9451849;;;;;;
3d;24;m;600;137;558;196;;72,42237223;;;;;;
3d;24;m;606;133;563;189;;70,60453243;;;;;;
3d;24;m;612;129;566;186;;73,24616031;;;;;;
3d;24;m;618;126;571;181;;72,34638899;;;;;;
3d;24;m;625;122;578;174;;70,09279564;;;;;;
3d;24;m;631;119;584;169;;68,62215386;;;;;;
3d;24;m;638;116;588;165;;70,00714249;;;;;;
3d;24;m;644;113;594;160;;68,62215386;;;;;;
3d;24;m;651;110;600;154;;67,35725648;;;;;;
3d;24;m;658;107;608;150;;65,94694838;;;;;;
3d;24;m;665;105;611;148;;69,02897942;;;;;;
3d;24;m;672;103;619;144;;67,00746227;;;;;;
3d;24;m;679;101;626;139;;65,21502894;;;;;;
3d;24;m;686;99;635;134;;61,85466838;;;;;;
3d;24;m;693;97;639;132;;64,35060217;;;;;;
3d;24;m;701;96;647;127;;62,2655603;;;;;;
3d;24;m;708;94;654;123;;61,29437168;;;;;;
3d;24;m;715;93;662;120;;59,48108943;;;;;;
3d;24;m;723;93;666;119;;62,64982043;;;;;;
3d;24;m;730;92;674;115;;60,53924347;;;;;;
3d;24;m;738;91;682;113;;60,16643583;;;;;;
3d;24;m;745;91;685;111;;63,2455532;;;;;;
3d;24;m;753;91;695;108;;60,44005295;;;;;;
3d;24;m;760;91;704;105;;57,72347876;;;;;;
3d;24;m;768;91;712;103;;57,27128425;;;;;;
3d;24;m;775;91;716;102;;60,01666435;;;;;;
3d;24;m;781;91;725;99;;56,56854249;;;;;;
3d;24;m;788;91;734;97;;54,33231083;;;;;;
3d;24;m;795;92;743;96;;52,15361924;;;;;;
3d;24;m;802;92;746;95;;56,08029957;;;;;;
3d;24;m;809;93;756;94;;53,00943312;;;;;;
3d;24;m;815;94;766;93;;49,01020302;;;;;;
3d;24;m;822;95;774;93;;48,0416486;;;;;;
3d;24;m;829;96;779;93;;50,08991915;;;;;;
3d;24;m;836;98;791;92;;45,39823785;;;;;;
3d;24;m;842;100;801;92;;41,77319715;;;;;;
3d;24;m;849;101;811;94;;38,63935817;;;;;;
3d;24;m;855;104;816;95;;40,02499219;;;;;;
3d;24;m;862;106;827;96;;36,40054945;;;;;;
3d;24;m;868;108;836;98;;33,52610923;;;;;;
3d;24;m;875;111;847;101;;29,73213749;;;;;;
3d;24;m;881;114;852;102;;31,38470965;;;;;;
3d;24;m;887;117;861;104;;29,06888371;;;;;;
3d;24;m;894;120;870;108;;26,83281573;;;;;;
3d;24;m;900;123;879;111;;24,18677324;;;;;;
3d;24;m;906;127;884;114;;25,55386468;;;;;;
3d;24;m;912;131;893;118;;23,02172887;;;;;;
3d;24;m;917;135;903;122;;19,10497317;;;;;;
3d;24;m;923;139;912;127;;16,2788206;;;;;;
3d;24;m;929;143;916;129;;19,10497317;;;;;;
3d;24;m;934;148;925;135;;15,8113883;;;;;;
3d;24;m;940;152;933;140;;13,89244399;;;;;;
3d;24;m;945;157;936;143;;16,64331698;;;;;;
3d;24;m;951;162;943;148;;16,1245155;;;;;;
3d;24;m;956;167;950;153;;15,23154621;;;;;;
3d;24;m;961;172;956;159;;13,92838828;;;;;;
3d;24;m;966;177;959;163;;15,65247584;;;;;;
3d;24;m;970;183;964;169;;15,23154621;;;;;;
3d;24;m;975;188;969;176;;13,41640786;;;;;;
3d;24;m;979;194;974;184;;11,18033989;;;;;;
3d;24;m;984;200;976;189;;13,60147051;;;;;;
3d;24;m;988;206;979;197;;12,72792206;;;;;;
3d;24;m;992;212;983;205;;11,40175425;;;;;;
3d;24;m;996;218;987;213;;10,29563014;;;;;;
3d;24;m;1000;225;990;218;;12,20655562;;;;;;
3d;24;m;1003;231;995;227;;8,94427191;;;;;;
3d;24;m;1007;238;999;234;;8,94427191;;;;;;
3d;24;m;1010;244;1002;242;;8,246211251;;;;;;
3d;24;m;1013;251;1004;248;;9,486832981;;;;;;
3d;24;m;1016;258;1008;257;;8,062257748;;;;;;
3d;24;m;1019;265;1012;264;;7,071067812;;;;;;
3d;24;m;1022;272;1015;272;;7;;;;;;
3d;24;m;1025;279;1017;277;;8,246211251;;;;;;
3d;24;m;1027;286;1020;286;;7;;;;;;
3d;24;m;1029;293;1022;292;;7,071067812;;;;;;
3d;24;m;1031;301;1023;297;;8,94427191;;;;;;
3d;24;m;1033;308;1025;305;;8,544003745;;;;;;
3d;24;m;1035;315;1026;313;;9,219544457;;;;;;
3d;24;m;1036;323;1028;320;;8,544003745;;;;;;
3d;24;m;1038;330;1029;324;;10,81665383;;;;;;
3d;24;m;1039;338;1030;329;;12,72792206;;;;;;
3d;24;m;1040;345;1030;337;;12,80624847;;;;;;
3d;24;m;1040;353;1031;345;;12,04159458;;;;;;
3d;24;m;1041;360;1031;348;;15,62049935;;;;;;
3d;24;m;1041;368;1032;354;;16,64331698;;;;;;
3d;24;m;1041;374;1032;360;;16,64331698;;;;;;
3d;24;m;1040;381;1033;365;;17,4642492;;;;;;
3d;24;m;1039;388;1034;368;;20,61552813;;;;;;
3d;24;m;1038;395;1034;375;;20,39607805;;;;;;
3d;24;m;1037;402;1034;383;;19,23538406;;;;;;
3d;24;m;1036;409;1034;390;;19,10497317;;;;;;
3d;24;m;1034;415;1034;395;;20;;;;;;
3d;24;m;1032;422;1034;403;;19,10497317;;;;;;
3d;24;m;1030;429;1034;411;;18,43908891;;;;;;
3d;24;m;1028;435;1034;419;;17,08800749;;;;;;
3d;24;m;1026;442;1033;423;;20,24845673;;;;;;
3d;24;m;1024;449;1031;433;;17,4642492;;;;;;
3d;24;m;1021;455;1030;442;;15,8113883;;;;;;
3d;24;m;1018;462;1029;448;;17,80449381;;;;;;
3d;24;m;1015;468;1028;451;;21,40093456;;;;;;
3d;24;m;1012;475;1025;459;;20,61552813;;;;;;
3d;24;m;1009;481;1023;468;;19,10497317;;;;;;
3d;24;m;1006;487;1020;473;;19,79898987;;;;;;
3d;24;m;1002;493;1018;477;;22,627417;;;;;;
3d;24;m;999;500;1015;481;;24,8394847;;;;;;
3d;24;m;995;506;1012;489;;24,04163056;;;;;;
3d;24;m;991;512;1008;496;;23,34523506;;;;;;
3d;24;m;987;517;1006;501;;24,8394847;;;;;;
3d;24;m;982;523;1003;506;;27,01851217;;;;;;
3d;24;m;978;529;999;512;;27,01851217;;;;;;
3d;24;m;973;534;997;515;;30,61045573;;;;;;
3d;24;m;969;540;992;522;;29,20616373;;;;;;
3d;24;m;964;545;987;530;;27,45906044;;;;;;
3d;24;m;959;550;982;536;;26,92582404;;;;;;
3d;24;m;954;556;980;538;;31,6227766;;;;;;
3d;24;m;949;561;975;545;;30,52867504;;;;;;
3d;24;m;943;565;970;552;;29,96664813;;;;;;
3d;24;m;938;570;965;560;;28,7923601;;;;;;
3d;24;m;933;575;963;563;;32,31098884;;;;;;
3d;24;m;927;579;958;568;;32,89376841;;;;;;
3d;24;m;921;584;952;573;;32,89376841;;;;;;
3d;24;m;915;588;947;577;;33,83784863;;;;;;
3d;24;m;910;592;945;580;;37;;;;;;
3d;24;m;904;596;939;586;;36,40054945;;;;;;
3d;24;m;897;600;933;592;;36,87817783;;;;;;
3d;24;m;891;603;927;596;;36,67424164;;;;;;
3d;24;m;885;607;924;599;;39,81205847;;;;;;
3d;24;m;879;610;919;602;;40,79215611;;;;;;
3d;24;m;872;613;912;606;;40,60788101;;;;;;
3d;24;m;866;616;906;610;;40,44749683;;;;;;
3d;24;m;860;619;903;611;;43,73785546;;;;;;
3d;24;m;853;622;896;614;;43,73785546;;;;;;
3d;24;m;846;625;890;618;;44,55333882;;;;;;
3d;24;m;840;627;884;621;;44,40720662;;;;;;
3d;24;m;833;629;881;622;;48,50773134;;;;;;
3d;24;m;827;631;874;624;;47,51841748;;;;;;
3d;24;m;820;633;868;627;;48,37354649;;;;;;
3d;24;m;813;635;864;628;;51,4781507;;;;;;
3d;24;m;806;636;858;630;;52,34500931;;;;;;
3d;24;m;799;638;851;632;;52,34500931;;;;;;
3d;24;m;793;639;842;635;;49,16299421;;;;;;
3d;24;m;786;640;838;636;;52,15361924;;;;;;
3d;24;m;779;640;830;638;;51,03920062;;;;;;
3d;24;m;772;641;822;640;;50,009999;;;;;;
3d;24;m;765;641;814;641;;49;;;;;;
3d;24;m;758;641;810;643;;52,03844733;;;;;;
3d;24;m;750;640;801;644;;51,15662225;;;;;;
3d;24;m;743;639;793;645;;50,35871325;;;;;;
3d;24;m;735;638;785;647;;50,80354318;;;;;;
3d;24;m;728;637;781;647;;53,93514624;;;;;;
3d;24;m;720;636;772;647;;53,15072906;;;;;;
3d;24;m;713;634;763;647;;51,66236541;;;;;;
3d;24;m;705;632;753;646;;50;;;;;;
3d;24;m;698;630;749;645;;53,16013544;;;;;;
3d;24;m;691;628;739;644;;50,59644256;;;;;;
3d;24;m;684;626;728;642;;46,81879964;;;;;;
3d;24;m;676;624;718;640;;44,94441011;;;;;;
3d;24;m;669;621;713;638;;47,16990566;;;;;;
3d;24;m;662;618;704;636;;45,69463864;;;;;;
3d;24;m;656;615;695;632;;42,54409477;;;;;;
3d;24;m;649;612;685;628;;39,39543121;;;;;;
3d;24;m;642;609;680;625;;41,23105626;;;;;;
3d;24;m;635;606;670;620;;37,69615365;;;;;;
3d;24;m;629;602;660;615;;33,61547263;;;;;;
3d;24;m;623;599;655;612;;34,53983208;;;;;;
3d;24;m;616;595;646;607;;32,31098884;;;;;;
3d;24;m;610;591;636;602;;28,23118843;;;;;;
3d;24;m;604;587;628;596;;25,63201124;;;;;;
3d;24;m;598;582;624;593;;28,23118843;;;;;;
3d;24;m;592;578;615;586;;24,35159132;;;;;;
3d;24;m;586;573;606;578;;20,61552813;;;;;;
3d;24;m;581;569;598;571;;17,11724277;;;;;;
3d;24;m;575;564;594;566;;19,10497317;;;;;;
3d;24;m;570;559;585;556;;15,29705854;;;;;;
3d;24;m;565;554;577;548;;13,41640786;;;;;;
3d;24;m;560;549;570;538;;14,86606875;;;;;;
3d;24;m;555;543;566;533;;14,86606875;;;;;;
3d;24;m;550;538;558;522;;17,88854382;;;;;;
3d;24;m;542;527;547;506;;21,58703314;;;;;;
3d;24;m;537;521;541;498;;23,34523506;;;;;;
3d;24;m;533;515;538;492;;23,53720459;;;;;;
3d;24;m;530;510;533;484;;26,17250466;;;;;;
3d;24;m;526;504;529;475;;29,15475947;;;;;;
3d;24;m;522;498;524;465;;33,06055051;;;;;;
3d;24;m;519;491;522;457;;34,13209633;;;;;;
3d;24;m;516;485;520;453;;32,24903099;;;;;;
3d;24;m;513;479;517;441;;38,20994635;;;;;;
