cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;
3d;27;m;832;97;1012;460;;405,1777388;;;;;;
3d;27;m;839;99;1011;465;;404,4007913;;;;;;
3d;27;m;846;101;1007;475;;407,1817776;;;;;;
3d;27;m;852;103;1002;483;;408,5339643;;;;;;
3d;27;m;859;105;996;494;;412,4196892;;;;;;
3d;27;m;865;107;992;498;;411,1082582;;;;;;
3d;27;m;872;110;986;504;;410,160944;;;;;;
3d;27;m;878;112;980;510;;410,8625074;;;;;;
3d;27;m;884;115;974;516;;410,9756684;;;;;;
3d;27;m;891;119;970;520;;408,7077195;;;;;;
3d;27;m;897;122;963;527;;410,3425398;;;;;;
3d;27;m;903;125;955;534;;412,292372;;;;;;
3d;27;m;909;129;951;537;;410,1560679;;;;;;
3d;27;m;915;133;941;543;;410,8235631;;;;;;
3d;27;m;920;137;930;550;;413,1210476;;;;;;
3d;27;m;926;141;921;557;;416,030047;;;;;;
3d;27;m;932;145;916;560;;415,3083192;;;;;;
3d;27;m;937;150;905;566;;417,2289539;;;;;;
3d;27;m;943;155;894;570;;417,8827587;;;;;;
3d;27;m;948;159;885;574;;419,7546903;;;;;;
3d;27;m;953;164;879;576;;418,592881;;;;;;
3d;27;m;958;169;868;579;;419,7618372;;;;;;
3d;27;m;963;175;858;582;;420,3260639;;;;;;
3d;27;m;968;180;848;584;;421,4451328;;;;;;
3d;27;m;973;186;844;585;;419,3351881;;;;;;
3d;27;m;977;191;834;587;;421,0285026;;;;;;
3d;27;m;982;197;826;588;;420,9714955;;;;;;
3d;27;m;986;203;816;592;;424,5244398;;;;;;
3d;27;m;990;209;811;594;;424,577437;;;;;;
3d;27;m;994;215;802;597;;427,5371329;;;;;;
3d;27;m;998;222;794;599;;428,6548728;;;;;;
3d;27;m;1002;228;785;602;;432,3944958;;;;;;
3d;27;m;1005;235;781;603;;430,8131846;;;;;;
3d;27;m;1009;241;773;605;;433,8110188;;;;;;
3d;27;m;1012;248;766;608;;436,0229352;;;;;;
3d;27;m;1015;255;760;610;;437,0926675;;;;;;
3d;27;m;1018;262;756;610;;435,6007346;;;;;;
3d;27;m;1021;269;750;611;;436,3542139;;;;;;
3d;27;m;1023;276;743;612;;437,3739819;;;;;;
3d;27;m;1026;283;740;612;;435,9323342;;;;;;
3d;27;m;1028;290;734;612;;436,0275221;;;;;;
3d;27;m;1030;297;728;612;;436,3817136;;;;;;
3d;27;m;1032;304;721;613;;438,4084853;;;;;;
3d;27;m;1034;312;718;613;;436,4137945;;;;;;
3d;27;m;1036;319;711;613;;438,2476469;;;;;;
3d;27;m;1037;327;706;613;;437,4437107;;;;;;
3d;27;m;1038;334;700;613;;438,2750278;;;;;;
3d;27;m;1039;342;697;613;;436,3542139;;;;;;
3d;27;m;1040;349;691;613;;437,603702;;;;;;
3d;27;m;1041;357;687;611;;435,6971425;;;;;;
3d;27;m;1041;364;682;608;;434,0702708;;;;;;
3d;27;m;1041;371;679;607;;432,1342384;;;;;;
3d;27;m;1041;378;676;605;;429,830199;;;;;;
3d;27;m;1040;385;671;604;;429,0943952;;;;;;
3d;27;m;1039;392;667;601;;426,6907545;;;;;;
3d;27;m;1038;399;665;600;;423,7098064;;;;;;
3d;27;m;1036;405;661;598;;421,7511114;;;;;;
3d;27;m;1035;412;657;596;;420,4045671;;;;;;
3d;27;m;1033;419;652;593;;418,8520025;;;;;;
3d;27;m;1031;426;650;591;;415,1939306;;;;;;
3d;27;m;1029;432;646;588;;413,5516896;;;;;;
3d;27;m;1027;439;643;584;;410,4643712;;;;;;
3d;27;m;1025;446;641;583;;407,7070026;;;;;;
3d;27;m;1022;452;636;580;;406,6693989;;;;;;
3d;27;m;1020;459;632;577;;405,5465448;;;;;;
3d;27;m;1017;465;628;575;;404,2536333;;;;;;
3d;27;m;1014;472;626;574;;401,1832499;;;;;;
3d;27;m;1011;478;622;571;;399,9624982;;;;;;
3d;27;m;1007;484;618;569;;398,178352;;;;;;
3d;27;m;1004;491;615;566;;396,1641074;;;;;;
3d;27;m;1000;497;613;565;;392,9287467;;;;;;
3d;27;m;997;503;609;562;;392,4601891;;;;;;
3d;27;m;993;509;605;559;;391,2083844;;;;;;
3d;27;m;989;515;601;556;;390,1602235;;;;;;
3d;27;m;984;520;599;555;;386,5876356;;;;;;
3d;27;m;980;526;595;553;;385,945592;;;;;;
3d;27;m;975;532;591;550;;384,4216435;;;;;;
3d;27;m;971;537;587;548;;384,1575198;;;;;;
3d;27;m;966;543;585;546;;381,0118108;;;;;;
3d;27;m;961;548;582;544;;379,0211076;;;;;;
3d;27;m;956;553;578;542;;378,160019;;;;;;
3d;27;m;951;558;575;539;;376,4797471;;;;;;
3d;27;m;946;563;573;538;;373,8368628;;;;;;
3d;27;m;941;568;570;535;;372,4647634;;;;;;
3d;27;m;935;573;566;532;;371,2707907;;;;;;
3d;27;m;930;577;563;528;;370,2566677;;;;;;
3d;27;m;924;582;561;527;;367,1430239;;;;;;
3d;27;m;918;586;557;524;;366,2854078;;;;;;
3d;27;m;912;590;554;520;;364,7793854;;;;;;
3d;27;m;906;594;552;519;;361,8577068;;;;;;
3d;27;m;900;598;549;515;;360,6799135;;;;;;
3d;27;m;894;602;544;511;;361,6365579;;;;;;
3d;27;m;888;605;540;506;;361,8079601;;;;;;
3d;27;m;882;609;538;503;;359,961109;;;;;;
3d;27;m;875;612;533;497;;360,8171282;;;;;;
3d;27;m;869;615;529;491;;361,9060652;;;;;;
3d;27;m;863;618;526;485;;362,2954595;;;;;;
3d;27;m;856;621;524;483;;359,5385932;;;;;;
3d;27;m;850;623;521;477;;359,9402728;;;;;;
3d;27;m;843;626;517;471;;360,9722981;;;;;;
3d;27;m;836;628;513;464;;362,2499137;;;;;;
3d;27;m;830;630;511;460;;361,4706074;;;;;;
3d;27;m;823;632;508;454;;361,8134879;;;;;;
3d;27;m;816;634;505;448;;362,3768756;;;;;;
3d;27;m;809;635;501;441;;364,0054945;;;;;;
3d;27;m;803;637;500;437;;363,0550922;;;;;;
3d;27;m;796;638;496;430;;365,0534207;;;;;;
3d;27;m;789;639;494;423;;365,6241239;;;;;;
3d;27;m;782;640;491;415;;367,839639;;;;;;
3d;27;m;775;641;490;411;;366,2308015;;;;;;
3d;27;m;769;641;488;401;;369,5416079;;;;;;
3d;27;m;761;641;486;391;;371,6517187;;;;;;
3d;27;m;754;641;485;377;;376,9044972;;;;;;
3d;27;m;746;640;485;370;;375,5276288;;;;;;
3d;27;m;739;639;486;357;;378,857493;;;;;;
3d;27;m;731;638;487;341;;384,3761179;;;;;;
3d;27;m;724;636;488;334;;383,2753579;;;;;;
3d;27;m;716;635;490;318;;389,3134984;;;;;;
3d;27;m;709;633;493;304;;393,5695618;;;;;;
3d;27;m;701;631;496;290;;397,8768654;;;;;;
3d;27;m;694;629;498;282;;398,5285435;;;;;;
3d;27;m;687;627;503;269;;402,5170804;;;;;;
3d;27;m;680;625;508;255;;408,0245091;;;;;;
3d;27;m;673;622;515;243;;410,6153918;;;;;;
3d;27;m;666;620;518;238;;409,6681584;;;;;;
3d;27;m;659;617;525;226;;413,3243279;;;;;;
3d;27;m;652;614;533;215;;416,367626;;;;;;
3d;27;m;645;611;541;205;;419,1085778;;;;;;
3d;27;m;639;607;547;198;;419,2195129;;;;;;
3d;27;m;632;604;557;187;;423,6909251;;;;;;
3d;27;m;625;600;568;176;;427,814212;;;;;;
3d;27;m;619;597;580;164;;434,7528033;;;;;;
3d;27;m;613;593;587;158;;435,7763188;;;;;;
3d;27;m;607;589;599;148;;441,0725564;;;;;;
3d;27;m;601;584;611;138;;446,1120935;;;;;;
3d;27;m;595;580;624;128;;452,9293543;;;;;;
3d;27;m;589;576;630;123;;454,8516242;;;;;;
3d;27;m;583;571;643;115;;459,9304295;;;;;;
3d;27;m;578;566;655;109;;463,4414742;;;;;;
3d;27;m;573;561;666;103;;467,3467663;;;;;;
3d;27;m;567;556;671;100;;467,7093114;;;;;;
3d;27;m;562;551;681;95;;471,2716839;;;;;;
3d;27;m;557;546;692;90;;475,5638758;;;;;;
3d;27;m;553;541;696;89;;474,0812167;;;;;;
3d;27;m;548;535;708;85;;477,5981575;;;;;;
3d;27;m;544;530;719;82;;480,9667348;;;;;;
3d;27;m;539;524;730;79;;484,2581956;;;;;;
3d;27;m;535;518;735;78;;483,3218389;;;;;;
3d;27;m;531;512;745;75;;486,5850388;;;;;;
3d;27;m;528;506;755;73;;488,8946717;;;;;;
3d;27;m;524;500;764;72;;490,6974628;;;;;;
3d;27;m;521;494;769;72;;489,4772722;;;;;;
3d;27;m;517;488;779;72;;491,6299421;;;;;;
3d;27;m;514;482;787;72;;492,5738523;;;;;;
3d;27;m;511;476;795;73;;493,0162269;;;;;;
3d;27;m;509;469;800;74;;490,6179777;;;;;;
3d;27;m;506;463;810;76;;492,1229521;;;;;;
3d;27;m;504;456;819;79;;491,2779254;;;;;;
3d;27;m;502;450;830;84;;491,4671912;;;;;;
3d;27;m;500;443;836;85;;490,9786146;;;;;;
3d;27;m;498;436;844;90;;489,3178926;;;;;;
3d;27;m;496;430;853;93;;490,935841;;;;;;
3d;27;m;495;423;857;96;;487,8247636;;;;;;
3d;27;m;494;416;866;100;;488,0983507;;;;;;
3d;27;m;493;410;874;104;;488,6685994;;;;;;
3d;27;m;492;403;881;109;;487,6033224;;;;;;
3d;27;m;492;396;886;111;;486,2725573;;;;;;
3d;27;m;491;389;893;115;;486,4976876;;;;;;
3d;27;m;491;382;900;120;;485,7211134;;;;;;
3d;27;m;491;375;907;125;;485,3411172;;;;;;
3d;27;m;491;369;911;127;;484,7308532;;;;;;
3d;27;m;491;361;917;132;;483,6496666;;;;;;
3d;27;m;491;354;923;137;;483,4387241;;;;;;
3d;27;m;491;346;929;142;;483,1769862;;;;;;
3d;27;m;491;339;933;145;;482,7007354;;;;;;
3d;27;m;492;331;939;152;;481,5080477;;;;;;
3d;27;m;492;324;948;163;;483,5876343;;;;;;
3d;27;m;493;316;957;171;;486,1285838;;;;;;
3d;27;m;494;309;961;175;;485,8446254;;;;;;
3d;27;m;496;302;968;184;;486,5264638;;;;;;
3d;27;m;497;294;974;192;;487,7837636;;;;;;
3d;27;m;499;287;979;198;;488,1813188;;;;;;
3d;27;m;500;280;982;201;;488,431162;;;;;;
3d;27;m;502;273;987;208;;489,3362852;;;;;;
3d;27;m;505;266;993;218;;490,3549735;;;;;;
3d;27;m;507;259;997;225;;491,1781754;;;;;;
3d;27;m;510;252;999;228;;489,5886028;;;;;;
3d;27;m;512;245;1002;237;;490,0653018;;;;;;
3d;27;m;515;239;1004;243;;489,0163596;;;;;;
3d;27;m;518;232;1006;248;;488,2622246;;;;;;
3d;27;m;522;226;1008;256;;486,9250456;;;;;;
3d;27;m;525;219;1010;262;;486,9024543;;;;;;
3d;27;m;529;213;1012;270;;486,3517246;;;;;;
3d;27;m;533;207;1013;277;;485,0773134;;;;;;
3d;27;m;537;201;1015;287;;485,6747883;;;;;;
3d;27;m;541;195;1016;295;;485,412196;;;;;;
3d;27;m;545;189;1018;305;;487,0164268;;;;;;
3d;27;m;550;184;1019;310;;485,630518;;;;;;
3d;27;m;554;178;1020;319;;486,8644575;;;;;;
3d;27;m;559;173;1021;326;;486,6754565;;;;;;
3d;27;m;564;168;1023;336;;488,7790912;;;;;;
3d;27;m;569;162;1024;342;;489,3107397;;;;;;
3d;27;m;575;158;1024;351;;488,7228253;;;;;;
3d;27;m;580;153;1024;360;;489,882639;;;;;;
3d;27;m;586;148;1025;373;;493,3011251;;;;;;
3d;27;m;591;144;1025;378;;493,0638904;;;;;;
3d;27;m;597;139;1025;387;;494,6594788;;;;;;
3d;27;m;603;135;1025;402;;499,3726064;;;;;;
3d;27;m;609;131;1024;412;;501,1845967;;;;;;
3d;27;m;615;128;1024;418;;501,3790981;;;;;;
3d;27;m;621;124;1024;434;;508,4378035;;;;;;
3d;27;m;628;121;1023;444;;510,2489588;;;;;;
3d;27;m;634;117;1023;448;;510,7660913;;;;;;
3d;27;m;641;114;1021;459;;513,249452;;;;;;
3d;27;m;648;111;1019;469;;515,5627993;;;;;;
3d;27;m;654;109;1017;475;;515,4852083;;;;;;
3d;27;m;661;106;1015;478;;513,5172831;;;;;;
3d;27;m;668;104;1012;485;;513,3195886;;;;;;
3d;27;m;675;102;1008;495;;515,1096971;;;;;;
3d;27;m;682;100;1004;501;;514,2810516;;;;;;
3d;27;m;690;98;1001;504;;511,4264365;;;;;;
3d;27;m;697;96;994;510;;509,5144748;;;;;;
3d;27;m;704;95;987;518;;508,9381102;;;;;;
3d;27;m;711;94;980;526;;508,9056887;;;;;;
3d;27;m;719;93;976;530;;506,9694271;;;;;;
3d;27;m;726;92;968;537;;506,5461479;;;;;;
3d;27;m;734;92;958;545;;505,3563099;;;;;;
3d;27;m;741;91;950;551;;505,2534018;;;;;;
3d;27;m;749;91;946;556;;505,0089108;;;;;;
3d;27;m;756;91;936;562;;504,2231649;;;;;;
3d;27;m;764;91;926;568;;503,7588709;;;;;;
3d;27;m;771;91;918;573;;503,917652;;;;;;
3d;27;m;778;91;914;576;;503,7072563;;;;;;
3d;27;m;785;91;903;585;;507,8976275;;;;;;
3d;27;m;791;91;894;592;;511,4782498;;;;;;
3d;27;m;798;92;884;598;;513,2562713;;;;;;
3d;27;m;805;92;879;601;;514,3510474;;;;;;
3d;27;m;812;93;868;606;;516,0474784;;;;;;
3d;27;m;819;94;858;612;;519,466072;;;;;;
3d;27;m;825;96;852;615;;519,7018376;;;;;;
3d;27;m;832;97;840;621;;524,0610651;;;;;;
3d;27;m;839;99;829;625;;526,0950484;;;;;;
3d;27;m;845;100;816;629;;529,7942997;;;;;;
3d;27;m;852;102;808;630;;529,8301615;;;;;;
3d;27;m;858;105;797;632;;530,5186142;;;;;;
3d;27;m;865;107;783;635;;534,3294864;;;;;;
3d;27;m;871;110;769;637;;536,7802157;;;;;;
3d;27;m;878;112;762;637;;537,6625336;;;;;;
3d;27;m;884;115;747;637;;539,6786081;;;;;;
3d;27;m;890;118;733;635;;540,3128723;;;;;;
3d;27;m;896;122;718;633;;541,1145905;;;;;;
3d;27;m;903;125;712;631;;540,8484076;;;;;;
3d;27;m;909;129;697;626;;540,326753;;;;;;
3d;27;m;914;133;683;620;;539,0083487;;;;;;
3d;27;m;920;137;671;614;;538,0799197;;;;;;
3d;27;m;926;141;663;612;;539,4534271;;;;;;
3d;27;m;932;145;650;606;;540,41188;;;;;;
3d;27;m;937;150;636;599;;540,55712;;;;;;
3d;27;m;943;154;623;590;;540,8289933;;;;;;
3d;27;m;948;159;618;586;;539,6563721;;;;;;
3d;27;m;953;164;605;578;;540,8326913;;;;;;
3d;27;m;958;169;594;570;;541,5690168;;;;;;
3d;27;m;963;174;583;560;;541,6604102;;;;;;
3d;27;m;968;180;578;555;;541,0406639;;;;;;
3d;27;m;973;185;568;544;;541,2079083;;;;;;
3d;27;m;977;191;557;530;;539,7416048;;;;;;
3d;27;m;982;197;554;523;;538,0148697;;;;;;
3d;27;m;986;203;545;508;;536,1958597;;;;;;
3d;27;m;990;209;537;491;;533,6037856;;;;;;
3d;27;m;994;215;531;475;;531,0075329;;;;;;
3d;27;m;998;221;527;465;;530,4498091;;;;;;
3d;27;m;1002;228;522;449;;528,4325879;;;;;;
3d;27;m;1005;234;517;433;;527,01518;;;;;;
3d;27;m;1009;241;512;419;;527,9138187;;;;;;
3d;27;m;1012;248;509;411;;528,7513593;;;;;;
3d;27;m;1015;254;504;397;;530,631699;;;;;;
3d;27;m;1018;261;500;383;;532,1729042;;;;;;
3d;27;m;1021;268;497;370;;533,8351806;;;;;;
3d;27;m;1023;275;496;364;;534,4623467;;;;;;
3d;27;m;1026;282;494;350;;536,3282577;;;;;;
3d;27;m;1028;289;493;338;;537,2392391;;;;;;
3d;27;m;1030;297;493;329;;537,9526001;;;;;;
3d;27;m;1032;304;493;323;;539,3347754;;;;;;
3d;27;m;1034;311;494;311;;540;;;;;;
3d;27;m;1035;319;495;304;;540,2082932;;;;;;
3d;27;m;1037;326;496;298;;541,7240995;;;;;;
3d;27;m;1038;334;500;286;;540,1370197;;;;;;
3d;27;m;1039;341;504;276;;538,9341333;;;;;;
3d;27;m;1040;349;508;267;;538,2824537;;;;;;
3d;27;m;1041;356;511;262;;538,2713071;;;;;;
3d;27;m;1041;364;517;250;;536,2574009;;;;;;
3d;27;m;1041;371;523;242;;533,8211311;;;;;;
3d;27;m;1041;378;530;232;;531,4480219;;;;;;
3d;27;m;1040;385;535;227;;529,1398681;;;;;;
3d;27;m;1039;391;544;218;;524,360563;;;;;;
3d;27;m;1038;398;553;210;;520,1624746;;;;;;
3d;27;m;1036;405;562;202;;515,6403786;;;;;;
3d;27;m;1035;412;568;198;;513,6973817;;;;;;
3d;27;m;1033;419;578;190;;509,3780521;;;;;;
3d;27;m;1031;425;589;183;;503,9126909;;;;;;
3d;27;m;1029;432;600;176;;499,5768209;;;;;;
3d;27;m;1027;439;604;173;;499,6849007;;;;;;
3d;27;m;1025;445;613;168;;496,4604717;;;;;;
3d;27;m;1022;452;623;162;;493,2555119;;;;;;
3d;27;m;1020;458;633;156;;490,890008;;;;;;
3d;27;m;1017;465;637;154;;491,0407315;;;;;;
3d;27;m;1014;471;647;150;;487,5756352;;;;;;
3d;27;m;1011;478;657;146;;485,3246336;;;;;;
3d;27;m;1008;484;667;141;;483,6631059;;;;;;
3d;27;m;1004;490;672;139;;483,1407662;;;;;;
3d;27;m;1000;496;683;135;;480,4268935;;;;;;
3d;27;m;997;502;694;130;;479,7843265;;;;;;
3d;27;m;993;508;699;128;;480,453952;;;;;;
3d;27;m;989;514;710;123;;480,3352996;;;;;;
3d;27;m;985;520;722;119;;479,5518741;;;;;;
3d;27;m;980;526;734;115;;478,9958246;;;;;;
3d;27;m;976;532;743;112;;480,3009473;;;;;;
3d;27;m;971;537;756;108;;479,8603964;;;;;;
3d;27;m;966;542;773;105;;477,7216763;;;;;;
3d;27;m;961;548;789;102;;478,0167361;;;;;;
3d;27;m;957;553;797;100;;480,4258528;;;;;;
3d;27;m;951;558;814;99;;479,0093945;;;;;;
3d;27;m;946;563;832;99;;477,799121;;;;;;
3d;27;m;941;568;846;102;;475,584903;;;;;;
3d;27;m;935;573;853;104;;476,114482;;;;;;
3d;27;m;930;577;868;108;;473,0803314;;;;;;
3d;27;m;924;581;879;111;;472,1493408;;;;;;
3d;27;m;918;586;892;117;;469,7201294;;;;;;
3d;27;m;913;590;897;121;;469,2728417;;;;;;
3d;27;m;907;594;909;130;;464,0043103;;;;;;
3d;27;m;901;598;919;139;;459,3528056;;;;;;
3d;27;m;895;602;931;152;;451,4377033;;;;;;
3d;27;m;888;605;935;157;;450,4586552;;;;;;
3d;27;m;882;609;945;169;;444,4873452;;;;;;
3d;27;m;876;612;957;182;;437,562567;;;;;;
3d;27;m;869;615;962;189;;436,0332556;;;;;;
3d;27;m;863;618;971;202;;429,7906467;;;;;;
3d;27;m;856;621;979;217;;422,3091285;;;;;;
3d;27;m;850;623;985;227;;418,3790148;;;;;;
3d;27;m;843;626;989;232;;420,1809134;;;;;;
3d;27;m;837;628;997;246;;414,1545605;;;;;;
3d;27;m;830;630;1004;258;;410,682359;;;;;;
3d;27;m;823;632;1010;269;;408,3356463;;;;;;
3d;27;m;817;634;1014;278;;406,8722158;;;;;;
3d;27;m;810;635;1020;290;;403,8873605;;;;;;
3d;27;m;803;637;1025;304;;400,2161916;;;;;;
3d;27;m;796;638;1029;317;;396,648459;;;;;;
3d;27;m;789;639;1031;324;;397,2266356;;;;;;
3d;27;m;783;640;1033;337;;392,8218426;;;;;;
3d;27;m;776;641;1035;348;;391,0626548;;;;;;
3d;27;m;769;641;1036;358;;389,0732579;;;;;;
3d;27;m;762;641;1036;361;;391,7601307;;;;;;
3d;27;m;754;641;1037;371;;391,138083;;;;;;
3d;27;m;746;640;1039;379;;392,390112;;;;;;
3d;27;m;739;639;1039;381;;395,6816903;;;;;;
3d;27;m;731;638;1039;389;;396,0618639;;;;;;
3d;27;m;724;636;1037;395;;395,0316443;;;;;;
3d;27;m;717;635;1036;403;;394,4426448;;;;;;
3d;27;m;709;633;1035;408;;396,1073087;;;;;;
3d;27;m;702;631;1034;413;;397,1750244;;;;;;
3d;27;m;695;630;1031;421;;395,6981173;;;;;;
3d;27;m;687;627;1026;435;;389,5959445;;;;;;
3d;27;m;680;625;1023;441;;389,236432;;;;;;
3d;27;m;673;623;1017;453;;383,7134347;;;;;;
3d;27;m;666;620;1011;466;;377,8107992;;;;;;
3d;27;m;659;617;1004;478;;371,9489212;;;;;;
3d;27;m;652;614;1001;485;;372,0779488;;;;;;
3d;27;m;646;611;992;500;;363,3689585;;;;;;
3d;27;m;639;608;983;513;;356,8767294;;;;;;
3d;27;m;632;604;973;530;;348,9369571;;;;;;
3d;27;m;626;601;966;536;;346,1574786;;;;;;
3d;27;m;619;597;951;554;;334,7730575;;;;;;
3d;27;m;613;593;937;569;;324,8876729;;;;;;
3d;27;m;607;589;919;587;;312,0064102;;;;;;
3d;27;m;601;585;911;594;;310,1306176;;;;;;
3d;27;m;595;580;892;611;;298,6134625;;;;;;
3d;27;m;589;576;869;627;;284,6067462;;;;;;
3d;27;m;584;571;850;638;;274,3082208;;;;;;
3d;27;m;578;566;838;644;;271,4479692;;;;;;
3d;27;m;573;562;817;654;;260,7680962;;;;;;
3d;27;m;568;557;794;659;;247,9516082;;;;;;
3d;27;m;563;551;769;662;;234,0021367;;;;;;
3d;27;m;558;546;756;662;;229,4776678;;;;;;
3d;27;m;553;541;732;659;;214,3944962;;;;;;
3d;27;m;548;535;706;651;;196,0102038;;;;;;
3d;27;m;544;530;691;645;;186,6386884;;;;;;
3d;27;m;540;524;667;634;;168,0148803;;;;;;
3d;27;m;535;519;644;620;;148,6001346;;;;;;
3d;27;m;532;513;620;605;;127,3106437;;;;;;
3d;27;m;528;507;609;596;;120,3411816;;;;;;
3d;27;m;524;501;588;579;;100,895986;;;;;;
3d;27;m;521;495;568;557;;77,80102827;;;;;;
3d;27;m;517;488;552;534;;57,80138407;;;;;;
3d;27;m;514;482;546;524;;52,80151513;;;;;;
3d;27;m;511;476;533;501;;33,30165161;;;;;;
3d;27;m;509;469;524;480;;18,60107524;;;;;;
3d;27;m;506;463;517;458;;12,08304597;;;;;;
3d;27;m;504;457;514;448;;13,45362405;;;;;;
3d;27;m;502;450;509;428;;23,08679276;;;;;;
3d;27;m;500;443;505;407;;36,34556369;;;;;;
3d;27;m;498;437;504;386;;51,35172831;;;;;;
3d;27;m;497;430;503;374;;56,32051136;;;;;;
3d;27;m;495;423;503;354;;69,46221995;;;;;;
3d;27;m;494;417;503;335;;82,49242389;;;;;;
3d;27;m;493;410;503;317;;93,53608929;;;;;;
3d;27;m;492;403;504;309;;94,76286192;;;;;;
3d;27;m;492;396;507;294;;103,0970417;;;;;;
3d;27;m;491;389;511;279;;111,8033989;;;;;;
3d;27;m;491;383;512;272;;112,9690223;;;;;;
3d;27;m;491;376;517;258;;120,8304597;;;;;;
3d;27;m;491;369;522;244;;128,7866453;;;;;;
3d;27;m;491;362;528;232;;135,1628647;;;;;;
3d;27;m;491;354;532;226;;134,4061011;;;;;;
3d;27;m;491;347;540;215;;140,8012784;;;;;;
3d;27;m;491;339;548;206;;144,699689;;;;;;
3d;27;m;492;332;557;196;;150,7348666;;;;;;
3d;27;m;492;324;562;192;;149,4121816;;;;;;
3d;27;m;493;317;572;183;;155,5538492;;;;;;
3d;27;m;494;309;582;177;;158,6442561;;;;;;
3d;27;m;496;302;591;172;;161,0124219;;;;;;
3d;27;m;497;295;597;169;;160,8601877;;;;;;
3d;27;m;499;287;607;163;;164,4384383;;;;;;
3d;27;m;500;280;618;157;;170,449406;;;;;;
3d;27;m;502;273;629;151;;176,1050823;;;;;;
3d;27;m;505;266;634;148;;174,8284874;;;;;;
3d;27;m;507;259;645;142;;180,9226354;;;;;;
3d;27;m;509;252;656;135;;187,8776197;;;;;;
3d;27;m;512;246;668;128;;195,601636;;;;;;
3d;27;m;515;239;673;125;;194,833262;;;;;;
3d;27;m;518;232;687;119;;203,2978111;;;;;;
3d;27;m;522;226;699;113;;209,995238;;;;;;
3d;27;m;525;219;706;110;;211,2865353;;;;;;
3d;27;m;529;213;720;104;;219,9136194;;;;;;
3d;27;m;533;207;733;100;;226,8237201;;;;;;
3d;27;m;537;201;747;96;;234,7871376;;;;;;
3d;27;m;541;195;755;95;;236,2117694;;;;;;
3d;27;m;545;189;768;92;;243,1830586;;;;;;
3d;27;m;550;184;783;92;;250,505489;;;;;;
3d;27;m;554;178;797;91;;258,1046299;;;;;;
3d;27;m;559;173;804;91;;258,3582784;;;;;;
3d;27;m;564;168;816;91;;263,5014231;;;;;;
3d;27;m;569;163;826;92;;266,6270804;;;;;;
3d;27;m;574;158;835;93;;268,9721175;;;;;;
3d;27;m;580;153;840;93;;266,8332813;;;;;;
3d;27;m;585;148;846;95;;266,3268668;;;;;;
3d;27;m;591;144;852;96;;265,3770902;;;;;;
3d;27;m;597;140;856;96;;262,7108677;;;;;;
3d;27;m;603;136;857;96;;257,1303172;;;;;;
3d;27;m;609;132;860;97;;253,4284909;;;;;;
3d;27;m;615;128;861;97;;247,9455585;;;;;;
3d;27;m;621;124;862;97;;242,5077318;;;;;;
3d;27;m;628;121;863;97;;236,2223529;;;;;;
3d;27;m;634;117;864;97;;230,8679276;;;;;;
3d;27;m;641;114;866;97;;225,6413083;;;;;;
3d;27;m;647;112;867;97;;220,5107707;;;;;;
3d;27;m;661;106;868;97;;207,1955598;;;;;;
3d;27;m;668;104;869;96;;201,159141;;;;;;
3d;27;m;675;102;870;96;;195,0922859;;;;;;
3d;27;m;682;100;871;96;;189,0423233;;;;;;
3d;27;m;689;98;873;96;;184,0108692;;;;;;
3d;27;m;696;97;875;96;;179,0027933;;;;;;
3d;27;m;704;95;877;96;;173,0028901;;;;;;
3d;27;m;711;94;879;96;;168,0119043;;;;;;
3d;27;m;719;93;882;97;;163,0490724;;;;;;
3d;27;m;726;92;885;99;;159,1540135;;;;;;
3d;27;m;733;92;887;100;;154,2076522;;;;;;
3d;27;m;741;91;890;102;;149,4054885;;;;;;
3d;27;m;748;91;893;104;;145,5815922;;;;;;
3d;27;m;756;91;896;107;;140,9113196;;;;;;
3d;27;m;764;91;898;108;;135,0740538;;;;;;
3d;27;m;771;91;901;111;;131,5294644;;;;;;
3d;27;m;778;91;904;114;;128,082005;;;;;;
3d;27;m;784;91;907;117;;125,7179383;;;;;;
3d;27;m;791;91;909;119;;121,2765435;;;;;;
3d;27;m;798;92;914;122;;119,8165264;;;;;;
3d;27;m;805;92;919;129;;119,8540779;;;;;;
3d;27;m;812;93;927;138;;123,4908904;;;;;;
3d;27;m;818;94;930;143;;122,2497444;;;;;;
3d;27;m;825;95;939;156;;129,2942381;;;;;;
3d;27;m;832;97;946;169;;134,8332303;;;;;;
3d;27;m;838;99;950;175;;135,3513945;;;;;;
3d;27;m;845;100;958;189;;143,8401891;;;;;;
3d;27;m;852;102;964;200;;148,8220414;;;;;;
3d;27;m;858;105;969;211;;153,4828981;;;;;;
3d;27;m;865;107;972;217;;153,4568343;;;;;;
3d;27;m;871;109;976;227;;157,9525245;;;;;;
3d;27;m;877;112;981;237;;162,6068879;;;;;;
3d;27;m;884;115;989;249;;170,2380686;;;;;;
3d;27;m;890;118;992;254;;170;;;;;;
3d;27;m;896;122;997;264;;174,2555595;;;;;;
3d;27;m;902;125;1002;274;;179,4463708;;;;;;
3d;27;m;908;129;1005;284;;182,849665;;;;;;
3d;27;m;914;132;1007;288;;181,6177304;;;;;;
3d;27;m;920;136;1009;295;;182,2141597;;;;;;
3d;27;m;926;141;1013;304;;184,7647152;;;;;;
