cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;;;;;
3d;20;m;554;179;544;453;;274,182421;;;;;;;;;;;
3d;20;m;559;173;542;448;;275,5249535;;;;;;;;;;;
3d;20;m;563;168;540;442;;274,963634;;;;;;;;;;;
3d;20;m;569;163;538;438;;276,7417569;;;;;;;;;;;
3d;20;m;574;158;535;433;;277,7516877;;;;;;;;;;;
3d;20;m;579;153;534;427;;277,6706682;;;;;;;;;;;
3d;20;m;585;149;533;422;;277,9082582;;;;;;;;;;;
3d;20;m;590;144;532;416;;278,1150841;;;;;;;;;;;
3d;20;m;596;140;531;411;;278,6862035;;;;;;;;;;;
3d;20;m;602;136;529;405;;278,7292593;;;;;;;;;;;
3d;20;m;608;132;529;403;;282,2800028;;;;;;;;;;;
3d;20;m;614;128;528;397;;282,4128184;;;;;;;;;;;
3d;20;m;620;125;527;391;;281,7889281;;;;;;;;;;;
3d;20;m;627;121;526;385;;282,6605738;;;;;;;;;;;
3d;20;m;633;118;524;379;;282,846248;;;;;;;;;;;
3d;20;m;640;115;523;374;;284,2006334;;;;;;;;;;;
3d;20;m;647;112;523;368;;284,4503472;;;;;;;;;;;
3d;20;m;653;109;522;362;;284,9034924;;;;;;;;;;;
3d;20;m;660;107;522;356;;284,6840354;;;;;;;;;;;
3d;20;m;667;104;522;350;;285,5538478;;;;;;;;;;;
3d;20;m;674;102;522;344;;285,7761362;;;;;;;;;;;
3d;20;m;681;100;522;338;;286,2254356;;;;;;;;;;;
3d;20;m;689;98;522;335;;289,9275772;;;;;;;;;;;
3d;20;m;696;97;523;328;;288,6000693;;;;;;;;;;;
3d;20;m;703;95;525;317;;284,5487656;;;;;;;;;;;
3d;20;m;710;94;526;313;;286,0367109;;;;;;;;;;;
3d;20;m;718;93;528;304;;283,9383736;;;;;;;;;;;
3d;20;m;725;92;530;293;;280,0464247;;;;;;;;;;;
3d;20;m;733;92;533;284;;277,2435752;;;;;;;;;;;
3d;20;m;740;91;537;274;;273,3093485;;;;;;;;;;;
3d;20;m;748;91;541;264;;269,7739795;;;;;;;;;;;
3d;20;m;755;91;546;254;;265,0471656;;;;;;;;;;;
3d;20;m;763;91;552;244;;260,6338428;;;;;;;;;;;
3d;20;m;770;91;557;234;;256,55019;;;;;;;;;;;
3d;20;m;777;91;562;226;;253,8700455;;;;;;;;;;;
3d;20;m;784;91;566;218;;252,2954617;;;;;;;;;;;
3d;20;m;790;91;571;211;;249,7218453;;;;;;;;;;;
3d;20;m;797;92;574;207;;250,906357;;;;;;;;;;;
3d;20;m;804;92;580;201;;249,1124244;;;;;;;;;;;
3d;20;m;811;93;585;195;;247,9516082;;;;;;;;;;;
3d;20;m;818;94;590;189;;247;;;;;;;;;;;
3d;20;m;824;95;595;183;;245,3263133;;;;;;;;;;;
3d;20;m;831;97;603;177;;241,627813;;;;;;;;;;;
3d;20;m;838;98;610;171;;239,4013367;;;;;;;;;;;
3d;20;m;844;100;616;166;;237,3604853;;;;;;;;;;;
3d;20;m;851;102;622;161;;236,4783288;;;;;;;;;;;
3d;20;m;858;104;628;157;;236,0275408;;;;;;;;;;;
3d;20;m;864;107;635;152;;233,3795192;;;;;;;;;;;
3d;20;m;870;109;641;148;;232,2972234;;;;;;;;;;;
3d;20;m;877;112;645;145;;234,33523;;;;;;;;;;;
3d;20;m;883;115;648;144;;236,7826007;;;;;;;;;;;
3d;20;m;889;118;653;140;;237,0232056;;;;;;;;;;;
3d;20;m;896;121;658;138;;238,6063704;;;;;;;;;;;
3d;20;m;902;125;664;135;;238,2099914;;;;;;;;;;;
3d;20;m;908;128;671;133;;237,0527367;;;;;;;;;;;
3d;20;m;914;132;676;131;;238,0021008;;;;;;;;;;;
3d;20;m;919;136;681;128;;238,1344158;;;;;;;;;;;
3d;20;m;925;140;687;126;;238,4114091;;;;;;;;;;;
3d;20;m;931;145;693;123;;239,0146439;;;;;;;;;;;
3d;20;m;936;149;699;121;;238,6482768;;;;;;;;;;;
3d;20;m;942;154;704;119;;240,5597639;;;;;;;;;;;
3d;20;m;947;158;708;118;;242,3241631;;;;;;;;;;;
3d;20;m;952;163;713;117;;243,3865239;;;;;;;;;;;
3d;20;m;957;168;719;116;;243,6144495;;;;;;;;;;;
3d;20;m;962;174;722;115;;247,145706;;;;;;;;;;;
3d;20;m;967;179;729;114;;246,7164364;;;;;;;;;;;
3d;20;m;972;185;734;114;;248,3646513;;;;;;;;;;;
3d;20;m;976;190;740;113;;248,2438317;;;;;;;;;;;
3d;20;m;981;196;746;111;;249,89998;;;;;;;;;;;
3d;20;m;985;202;753;110;;249,5756398;;;;;;;;;;;
3d;20;m;989;208;761;110;;248,1692971;;;;;;;;;;;
3d;20;m;993;214;767;110;;248,7810282;;;;;;;;;;;
3d;20;m;997;220;774;110;;248,6543786;;;;;;;;;;;
3d;20;m;1001;227;783;110;;247,4126108;;;;;;;;;;;
3d;20;m;1005;233;791;111;;246,3331078;;;;;;;;;;;
3d;20;m;1008;240;797;113;;246,2722071;;;;;;;;;;;
3d;20;m;1011;247;801;114;;248,5739327;;;;;;;;;;;
3d;20;m;1015;253;808;116;;248,2297323;;;;;;;;;;;
3d;20;m;1017;260;823;120;;239,2404648;;;;;;;;;;;
3d;20;m;1020;267;826;121;;242,8003295;;;;;;;;;;;
3d;20;m;1023;274;833;123;;242,6952822;;;;;;;;;;;
3d;20;m;1025;281;841;127;;239,9416596;;;;;;;;;;;
3d;20;m;1028;288;850;131;;237,3457394;;;;;;;;;;;
3d;20;m;1030;296;856;134;;237,7393531;;;;;;;;;;;
3d;20;m;1032;303;862;139;;236,2117694;;;;;;;;;;;
3d;20;m;1034;310;868;143;;235,4676199;;;;;;;;;;;
3d;20;m;1035;318;876;148;;232,768125;;;;;;;;;;;
3d;20;m;1037;325;884;153;;230,2020851;;;;;;;;;;;
3d;20;m;1038;333;889;158;;229,8390741;;;;;;;;;;;
3d;20;m;1039;340;892;160;;232,3983649;;;;;;;;;;;
3d;20;m;1040;348;900;169;;227,2465621;;;;;;;;;;;
3d;20;m;1041;355;904;172;;228,6000875;;;;;;;;;;;
3d;20;m;1041;363;911;178;;226,1083811;;;;;;;;;;;
3d;20;m;1041;370;917;183;;224,376915;;;;;;;;;;;
3d;20;m;1041;377;922;189;;222,497191;;;;;;;;;;;
3d;20;m;1040;384;928;195;;219,6929676;;;;;;;;;;;
3d;20;m;1039;390;933;201;;216,6956391;;;;;;;;;;;
3d;20;m;1038;397;938;206;;215,5945268;;;;;;;;;;;
3d;20;m;1037;404;944;212;;213,3377604;;;;;;;;;;;
3d;20;m;1035;411;948;218;;211,7026216;;;;;;;;;;;
3d;20;m;1034;418;952;224;;210,6181379;;;;;;;;;;;
3d;20;m;1032;424;957;230;;207,9927883;;;;;;;;;;;
3d;20;m;1030;431;961;235;;207,7907601;;;;;;;;;;;
3d;20;m;1028;438;963;238;;210,2974084;;;;;;;;;;;
3d;20;m;1025;444;970;247;;204,5336158;;;;;;;;;;;
3d;20;m;1023;451;972;250;;207,3692359;;;;;;;;;;;
3d;20;m;1020;457;976;255;;206,7365473;;;;;;;;;;;
3d;20;m;1017;464;980;261;;206,3443723;;;;;;;;;;;
3d;20;m;1014;470;983;266;;206,3419492;;;;;;;;;;;
3d;20;m;1011;477;987;271;;207,3933461;;;;;;;;;;;
3d;20;m;1008;483;990;277;;206,7849124;;;;;;;;;;;
3d;20;m;1005;489;994;284;;205,2949098;;;;;;;;;;;
3d;20;m;1001;496;997;290;;206,0388313;;;;;;;;;;;
3d;20;m;997;502;1000;297;;205,02195;;;;;;;;;;;
3d;20;m;993;508;1002;304;;204,1984329;;;;;;;;;;;
3d;20;m;989;513;1005;312;;201,6358103;;;;;;;;;;;
3d;20;m;985;519;1007;319;;201,2063617;;;;;;;;;;;
3d;20;m;981;525;1008;323;;203,7964671;;;;;;;;;;;
3d;20;m;976;531;1009;329;;204,6777956;;;;;;;;;;;
3d;20;m;972;536;1010;336;;203,5779949;;;;;;;;;;;
3d;20;m;967;542;1011;343;;203,8062806;;;;;;;;;;;
3d;20;m;962;547;1012;350;;203,2461562;;;;;;;;;;;
3d;20;m;957;552;1013;358;;201,9207765;;;;;;;;;;;
3d;20;m;952;557;1014;366;;200,8108563;;;;;;;;;;;
3d;20;m;947;562;1014;374;;199,5820633;;;;;;;;;;;
3d;20;m;942;567;1014;383;;197,5854246;;;;;;;;;;;
3d;20;m;936;572;1014;390;;198,0101008;;;;;;;;;;;
3d;20;m;931;576;1014;399;;195,4942454;;;;;;;;;;;
3d;20;m;925;581;1013;406;;195,8800653;;;;;;;;;;;
3d;20;m;919;585;1012;414;;194,6535384;;;;;;;;;;;
3d;20;m;913;589;1011;417;;197,9595918;;;;;;;;;;;
3d;20;m;908;593;1010;424;;197,395542;;;;;;;;;;;
3d;20;m;902;597;1009;432;;196,6570619;;;;;;;;;;;
3d;20;m;895;601;1007;439;;196,9466933;;;;;;;;;;;
3d;20;m;889;605;1004;446;;196,2294575;;;;;;;;;;;
3d;20;m;883;608;1002;452;;196,2065238;;;;;;;;;;;
3d;20;m;877;611;1000;459;;195,532606;;;;;;;;;;;
3d;20;m;870;614;997;466;;195,0205117;;;;;;;;;;;
3d;20;m;864;617;995;472;;195,4123845;;;;;;;;;;;
3d;20;m;857;620;993;477;;197,3448758;;;;;;;;;;;
3d;20;m;851;623;991;482;;198,6982637;;;;;;;;;;;
3d;20;m;844;625;989;487;;200,1724257;;;;;;;;;;;
3d;20;m;838;628;985;493;;199,5845685;;;;;;;;;;;
3d;20;m;831;630;984;496;;203,3838735;;;;;;;;;;;
3d;20;m;824;632;980;502;;203,0664916;;;;;;;;;;;
3d;20;m;818;634;975;509;;200,6838309;;;;;;;;;;;
3d;20;m;811;635;971;518;;198,2145302;;;;;;;;;;;
3d;20;m;804;637;967;526;;197,2054766;;;;;;;;;;;
3d;20;m;797;638;961;534;;194,1957775;;;;;;;;;;;
3d;20;m;790;639;956;541;;192,7692922;;;;;;;;;;;
3d;20;m;784;640;950;548;;189,7893569;;;;;;;;;;;
3d;20;m;777;641;944;556;;187,3872995;;;;;;;;;;;
3d;20;m;770;641;939;563;;186,1316738;;;;;;;;;;;
3d;20;m;763;641;933;569;;184,6185256;;;;;;;;;;;
3d;20;m;755;641;927;574;;184,5887321;;;;;;;;;;;
3d;20;m;748;640;923;577;;185,9946236;;;;;;;;;;;
3d;20;m;740;639;912;585;;180,2775638;;;;;;;;;;;
3d;20;m;733;638;908;587;;182,2800044;;;;;;;;;;;
3d;20;m;725;637;901;592;;181,6617736;;;;;;;;;;;
3d;20;m;718;635;891;596;;177,3414785;;;;;;;;;;;
3d;20;m;710;634;883;599;;176,5049574;;;;;;;;;;;
3d;20;m;703;632;874;602;;173,6116356;;;;;;;;;;;
3d;20;m;696;630;864;605;;169,8499338;;;;;;;;;;;
3d;20;m;688;628;855;607;;168,3151805;;;;;;;;;;;
3d;20;m;681;625;844;610;;163,688729;;;;;;;;;;;
3d;20;m;674;623;833;612;;159,3800489;;;;;;;;;;;
3d;20;m;667;620;821;614;;154,1168388;;;;;;;;;;;
3d;20;m;660;617;811;617;;151;;;;;;;;;;;
3d;20;m;653;614;799;619;;146,0855913;;;;;;;;;;;
3d;20;m;647;611;788;622;;141,4284271;;;;;;;;;;;
3d;20;m;640;608;783;623;;143,7845611;;;;;;;;;;;
3d;20;m;633;605;772;624;;140,2925515;;;;;;;;;;;
3d;20;m;627;601;761;625;;136,1322886;;;;;;;;;;;
3d;20;m;620;597;751;625;;133,9589489;;;;;;;;;;;
3d;20;m;614;593;742;625;;131,93938;;;;;;;;;;;
3d;20;m;608;589;732;624;;128,844868;;;;;;;;;;;
3d;20;m;602;585;724;622;;127,4872543;;;;;;;;;;;
3d;20;m;596;581;716;619;;125,8729518;;;;;;;;;;;
3d;20;m;590;576;705;616;;121,7579566;;;;;;;;;;;
3d;20;m;585;572;698;613;;120,2081528;;;;;;;;;;;
3d;20;m;579;567;691;610;;119,9708298;;;;;;;;;;;
3d;20;m;574;562;685;607;;119,7747887;;;;;;;;;;;
3d;20;m;568;557;677;604;;118,7013058;;;;;;;;;;;
3d;20;m;563;552;674;602;;121,7415295;;;;;;;;;;;
3d;20;m;558;547;667;599;;120,7683733;;;;;;;;;;;
3d;20;m;554;542;661;595;;119,4068675;;;;;;;;;;;
3d;20;m;549;536;656;591;;120,3079382;;;;;;;;;;;
3d;20;m;544;531;649;587;;119;;;;;;;;;;;
3d;20;m;540;525;642;582;;116,8460526;;;;;;;;;;;
3d;20;m;536;519;636;578;;116,1077086;;;;;;;;;;;
3d;20;m;532;514;630;574;;114,9086594;;;;;;;;;;;
3d;20;m;528;508;625;569;;114,5862121;;;;;;;;;;;
3d;20;m;525;502;620;564;;113,4416149;;;;;;;;;;;
3d;20;m;521;496;615;559;;113,1591799;;;;;;;;;;;
3d;20;m;518;489;610;554;;112,6454615;;;;;;;;;;;
3d;20;m;515;483;605;548;;111,0180166;;;;;;;;;;;
3d;20;m;512;477;602;545;;112,8007092;;;;;;;;;;;
3d;20;m;509;470;596;539;;111,0405331;;;;;;;;;;;
3d;20;m;507;464;591;533;;108,7060256;;;;;;;;;;;
3d;20;m;504;457;585;527;;107,0560601;;;;;;;;;;;
3d;20;m;502;451;580;522;;105,4751155;;;;;;;;;;;
3d;20;m;500;444;574;516;;103,247276;;;;;;;;;;;
3d;20;m;498;438;570;511;;102,5329215;;;;;;;;;;;
3d;20;m;497;431;565;504;;99,76472322;;;;;;;;;;;
3d;20;m;495;424;560;498;;98,49365462;;;;;;;;;;;
3d;20;m;494;418;555;490;;94,36630755;;;;;;;;;;;
3d;20;m;493;411;550;483;;91,83136719;;;;;;;;;;;
3d;20;m;492;404;545;473;;87,00574694;;;;;;;;;;;
3d;20;m;492;397;542;464;;83,60023923;;;;;;;;;;;
3d;20;m;491;390;540;460;;85,44588931;;;;;;;;;;;
3d;20;m;491;384;537;450;;80,44874144;;;;;;;;;;;
3d;20;m;491;377;534;441;;77,1038261;;;;;;;;;;;
3d;20;m;491;370;532;433;;75,16648189;;;;;;;;;;;
3d;20;m;491;363;530;424;;72,40165744;;;;;;;;;;;
3d;20;m;491;355;528;416;;71,34423593;;;;;;;;;;;
3d;20;m;491;348;526;409;;70,32780389;;;;;;;;;;;
3d;20;m;491;340;524;401;;69,35416354;;;;;;;;;;;
3d;20;m;492;333;522;393;;67,08203932;;;;;;;;;;;
3d;20;m;492;325;520;385;;66,21178143;;;;;;;;;;;
3d;20;m;493;318;518;378;;65;;;;;;;;;;;
3d;20;m;494;310;517;371;;65,19202405;;;;;;;;;;;
3d;20;m;495;303;516;365;;65,4599114;;;;;;;;;;;
3d;20;m;497;296;515;361;;67,44627492;;;;;;;;;;;
3d;20;m;498;288;514;355;;68,8839604;;;;;;;;;;;
3d;20;m;500;281;513;348;;68,24954212;;;;;;;;;;;
3d;20;m;502;274;513;342;;68,8839604;;;;;;;;;;;
3d;20;m;504;267;512;335;;68,46897107;;;;;;;;;;;
3d;20;m;507;260;512;329;;69,18092223;;;;;;;;;;;
3d;20;m;509;253;511;322;;69,02897942;;;;;;;;;;;
3d;20;m;512;247;511;316;;69,007246;;;;;;;;;;;
3d;20;m;515;240;511;310;;70,11419257;;;;;;;;;;;
3d;20;m;518;233;511;304;;71,34423593;;;;;;;;;;;
3d;20;m;521;227;511;298;;71,70076708;;;;;;;;;;;
3d;20;m;525;220;511;292;;73,34848328;;;;;;;;;;;
3d;20;m;528;214;512;285;;72,78049189;;;;;;;;;;;
3d;20;m;532;208;512;282;;76,65507159;;;;;;;;;;;
3d;20;m;536;202;514;276;;77,20103626;;;;;;;;;;;
3d;20;m;540;196;515;270;;78,10889834;;;;;;;;;;;
3d;20;m;544;190;516;263;;78,18567644;;;;;;;;;;;
3d;20;m;549;185;517;257;;78,79086241;;;;;;;;;;;
3d;20;m;553;179;520;251;;79,20227269;;;;;;;;;;;
3d;20;m;558;174;521;244;;79,17701687;;;;;;;;;;;
3d;20;m;563;168;523;238;;80,62257748;;;;;;;;;;;
3d;20;m;568;163;526;232;;80,77747211;;;;;;;;;;;
3d;20;m;574;158;528;226;;82,09750301;;;;;;;;;;;
3d;20;m;579;154;530;220;;82,20097323;;;;;;;;;;;
3d;20;m;584;149;533;214;;82,61961026;;;;;;;;;;;
3d;20;m;590;145;535;208;;83,63013811;;;;;;;;;;;
3d;20;m;596;140;539;202;;84,21995013;;;;;;;;;;;
3d;20;m;602;136;543;196;;84,14867795;;;;;;;;;;;
3d;20;m;608;132;545;194;;88,39117603;;;;;;;;;;;
3d;20;m;614;128;549;188;;88,45903006;;;;;;;;;;;
3d;20;m;620;125;554;182;;87,20665112;;;;;;;;;;;
3d;20;m;627;121;561;176;;85,91274643;;;;;;;;;;;
3d;20;m;633;118;568;170;;83,24061509;;;;;;;;;;;
3d;20;m;640;115;577;164;;79,81227976;;;;;;;;;;;
3d;20;m;646;112;585;158;;76,40026178;;;;;;;;;;;
3d;20;m;653;109;593;153;;74,40430095;;;;;;;;;;;
3d;20;m;660;107;602;147;;70,45565982;;;;;;;;;;;
3d;20;m;667;104;610;142;;68,50547423;;;;;;;;;;;
3d;20;m;674;102;618;137;;66,03786792;;;;;;;;;;;
3d;20;m;681;100;626;132;;63,63175308;;;;;;;;;;;
3d;20;m;688;98;630;130;;66,24198065;;;;;;;;;;;
3d;20;m;695;97;640;126;;62,17716623;;;;;;;;;;;
3d;20;m;703;95;647;123;;62,60990337;;;;;;;;;;;
3d;20;m;710;94;655;120;;60,8358447;;;;;;;;;;;
3d;20;m;717;93;665;117;;57,27128425;;;;;;;;;;;
3d;20;m;725;92;672;115;;57,7754273;;;;;;;;;;;
3d;20;m;732;92;679;113;;57,00877125;;;;;;;;;;;
3d;20;m;740;91;685;110;;58,1893461;;;;;;;;;;;
3d;20;m;747;91;694;109;;55,97320788;;;;;;;;;;;
3d;20;m;755;91;701;107;;56,32051136;;;;;;;;;;;
3d;20;m;763;91;707;106;;57,97413216;;;;;;;;;;;
3d;20;m;770;91;713;105;;58,69412236;;;;;;;;;;;
3d;20;m;777;91;720;105;;58,69412236;;;;;;;;;;;
3d;20;m;783;91;728;104;;56,5154846;;;;;;;;;;;
3d;20;m;790;91;732;104;;59,43904441;;;;;;;;;;;
3d;20;m;797;92;738;104;;60,20797289;;;;;;;;;;;
3d;20;m;804;92;745;104;;60,20797289;;;;;;;;;;;
3d;20;m;811;93;753;105;;59,22837158;;;;;;;;;;;
3d;20;m;817;94;761;106;;57,27128425;;;;;;;;;;;
3d;20;m;824;95;767;107;;58,24946352;;;;;;;;;;;
3d;20;m;831;97;773;107;;58,85575588;;;;;;;;;;;
3d;20;m;837;98;781;108;;56,88585061;;;;;;;;;;;
3d;20;m;844;100;790;109;;54,74486277;;;;;;;;;;;
3d;20;m;851;102;796;110;;55,57877293;;;;;;;;;;;
3d;20;m;857;104;803;111;;54,45181356;;;;;;;;;;;
3d;20;m;864;107;811;113;;53,33854141;;;;;;;;;;;
3d;20;m;870;109;820;114;;50,24937811;;;;;;;;;;;
3d;20;m;877;112;827;115;;50,08991915;;;;;;;;;;;
3d;20;m;883;115;830;115;;53;;;;;;;;;;;
3d;20;m;889;118;836;117;;53,00943312;;;;;;;;;;;
3d;20;m;895;121;844;119;;51,03920062;;;;;;;;;;;
3d;20;m;901;125;852;121;;49,16299421;;;;;;;;;;;
3d;20;m;907;128;858;123;;49,25444142;;;;;;;;;;;
3d;20;m;913;132;863;126;;50,35871325;;;;;;;;;;;
3d;20;m;919;136;869;128;;50,6359556;;;;;;;;;;;
3d;20;m;925;140;876;131;;49,81967483;;;;;;;;;;;
3d;20;m;931;144;883;134;;49,03060269;;;;;;;;;;;
3d;20;m;936;149;888;137;;49,47726751;;;;;;;;;;;
3d;20;m;941;153;894;141;;48,50773134;;;;;;;;;;;
3d;20;m;947;158;897;143;;52,20153254;;;;;;;;;;;
3d;20;m;952;163;903;146;;51,86520992;;;;;;;;;;;
3d;20;m;957;168;910;151;;49,979996;;;;;;;;;;;
3d;20;m;962;173;916;155;;49,39635614;;;;;;;;;;;
3d;20;m;967;179;921;159;;50,15974482;;;;;;;;;;;
3d;20;m;972;184;927;165;;48,84669897;;;;;;;;;;;
3d;20;m;976;190;934;171;;46,09772229;;;;;;;;;;;
3d;20;m;981;196;943;177;;42,48529157;;;;;;;;;;;
3d;20;m;985;202;950;183;;39,8246155;;;;;;;;;;;
3d;20;m;989;208;957;192;;35,77708764;;;;;;;;;;;
3d;20;m;993;214;964;201;;31,78049716;;;;;;;;;;;
3d;20;m;997;220;970;210;;28,7923601;;;;;;;;;;;
3d;20;m;1001;226;977;219;;25;;;;;;;;;;;
3d;20;m;1004;233;980;224;;25,63201124;;;;;;;;;;;
3d;20;m;1008;240;986;233;;23,08679276;;;;;;;;;;;
3d;20;m;1011;246;991;242;;20,39607805;;;;;;;;;;;
3d;20;m;1014;253;996;251;;18,11077028;;;;;;;;;;;
3d;20;m;1017;260;1002;260;;15;;;;;;;;;;;
3d;20;m;1020;267;1007;268;;13,03840481;;;;;;;;;;;
3d;20;m;1023;274;1011;276;;12,16552506;;;;;;;;;;;
3d;20;m;1025;281;1014;285;;11,70469991;;;;;;;;;;;
3d;20;m;1028;288;1018;293;;11,18033989;;;;;;;;;;;
3d;20;m;1030;295;1021;301;;10,81665383;;;;;;;;;;;
3d;20;m;1032;303;1023;310;;11,40175425;;;;;;;;;;;
3d;20;m;1034;310;1025;320;;13,45362405;;;;;;;;;;;
3d;20;m;1035;317;1027;329;;14,4222051;;;;;;;;;;;
3d;20;m;1037;325;1028;337;;15;;;;;;;;;;;
3d;20;m;1038;332;1029;342;;13,45362405;;;;;;;;;;;
3d;20;m;1039;340;1030;355;;17,49285568;;;;;;;;;;;
3d;20;m;1040;347;1031;359;;15;;;;;;;;;;;
3d;20;m;1041;355;1032;368;;15,8113883;;;;;;;;;;;
3d;20;m;1041;362;1034;377;;16,55294536;;;;;;;;;;;
3d;20;m;1041;370;1035;386;;17,08800749;;;;;;;;;;;
3d;20;m;1041;376;1035;396;;20,88061302;;;;;;;;;;;
3d;20;m;1040;383;1035;405;;22,56102835;;;;;;;;;;;
3d;20;m;1039;390;1035;414;;24,33105012;;;;;;;;;;;
3d;20;m;1038;397;1035;422;;25,17935662;;;;;;;;;;;
3d;20;m;1037;404;1035;430;;26,07680962;;;;;;;;;;;
3d;20;m;1035;410;1035;436;;26;;;;;;;;;;;
3d;20;m;1034;417;1035;440;;23,02172887;;;;;;;;;;;
3d;20;m;1032;424;1035;450;;26,17250466;;;;;;;;;;;
3d;20;m;1030;431;1035;456;;25,49509757;;;;;;;;;;;
3d;20;m;1028;437;1035;460;;24,04163056;;;;;;;;;;;
3d;20;m;1025;444;1034;467;;24,69817807;;;;;;;;;;;
3d;20;m;1023;451;1033;474;;25,07987241;;;;;;;;;;;
3d;20;m;1020;457;1031;481;;26,40075756;;;;;;;;;;;
3d;20;m;1018;464;1029;488;;26,40075756;;;;;;;;;;;
3d;20;m;1015;470;1026;494;;26,40075756;;;;;;;;;;;
3d;20;m;1011;476;1024;500;;27,29468813;;;;;;;;;;;
3d;20;m;1008;483;1022;506;;26,92582404;;;;;;;;;;;
3d;20;m;1005;489;1019;512;;26,92582404;;;;;;;;;;;
3d;20;m;1001;495;1016;517;;26,62705391;;;;;;;;;;;
3d;20;m;997;501;1012;525;;28,3019434;;;;;;;;;;;
3d;20;m;994;507;1005;533;;28,23118843;;;;;;;;;;;
3d;20;m;990;513;1001;539;;28,23118843;;;;;;;;;;;
3d;20;m;985;519;993;549;;31,04834939;;;;;;;;;;;
3d;20;m;981;525;985;559;;34,23448554;;;;;;;;;;;
3d;20;m;977;530;975;569;;39,05124838;;;;;;;;;;;
3d;20;m;972;536;965;578;;42,57933771;;;;;;;;;;;
3d;20;m;967;541;956;586;;46,32493929;;;;;;;;;;;
3d;20;m;962;547;945;593;;49,04079934;;;;;;;;;;;
3d;20;m;957;552;936;599;;51,4781507;;;;;;;;;;;
3d;20;m;952;557;927;603;;52,35456045;;;;;;;;;;;
3d;20;m;947;562;917;607;;54,08326913;;;;;;;;;;;
3d;20;m;942;567;908;610;;54,81788029;;;;;;;;;;;
3d;20;m;936;572;899;613;;55,22680509;;;;;;;;;;;
3d;20;m;931;576;886;616;;60,20797289;;;;;;;;;;;
3d;20;m;925;581;881;617;;56,85068161;;;;;;;;;;;
3d;20;m;920;585;872;620;;59,40538696;;;;;;;;;;;
3d;20;m;914;589;854;625;;69,97142274;;;;;;;;;;;
3d;20;m;908;593;848;627;;68,9637586;;;;;;;;;;;
3d;20;m;902;597;838;630;;72,00694411;;;;;;;;;;;
3d;20;m;896;601;825;632;;77,47257579;;;;;;;;;;;
3d;20;m;890;604;815;635;;81,15417426;;;;;;;;;;;
3d;20;m;883;608;804;637;;84,1546196;;;;;;;;;;;
3d;20;m;877;611;793;638;;88,23264702;;;;;;;;;;;
3d;20;m;871;614;785;640;;89,84430978;;;;;;;;;;;
3d;20;m;864;617;777;640;;89,9888882;;;;;;;;;;;
3d;20;m;858;620;767;640;;93,17188417;;;;;;;;;;;
3d;20;m;851;623;759;640;;93,55746897;;;;;;;;;;;
3d;20;m;845;625;751;640;;95,18928511;;;;;;;;;;;
3d;20;m;838;628;747;639;;91,66242414;;;;;;;;;;;
3d;20;m;831;630;739;638;;92,34717104;;;;;;;;;;;
3d;20;m;825;632;731;636;;94,08506789;;;;;;;;;;;
3d;20;m;818;634;723;634;;95;;;;;;;;;;;
3d;20;m;811;635;715;631;;96,0832972;;;;;;;;;;;
3d;20;m;804;637;705;629;;99,32270637;;;;;;;;;;;
3d;20;m;797;638;697;626;;100,7174265;;;;;;;;;;;
3d;20;m;791;639;690;623;;102,2594739;;;;;;;;;;;
3d;20;m;784;640;682;620;;103,9422917;;;;;;;;;;;
3d;20;m;777;641;673;618;;106,51291;;;;;;;;;;;
3d;20;m;770;641;665;614;;108,415866;;;;;;;;;;;
3d;20;m;763;641;658;611;;109,2016483;;;;;;;;;;;
3d;20;m;756;641;655;610;;105,6503668;;;;;;;;;;;
3d;20;m;748;640;645;606;;108,4665847;;;;;;;;;;;
3d;20;m;740;639;638;603;;108,1665383;;;;;;;;;;;
3d;20;m;733;638;630;599;;110,1362792;;;;;;;;;;;
3d;20;m;725;637;622;593;;112,0044642;;;;;;;;;;;
3d;20;m;718;635;613;587;;115,4512884;;;;;;;;;;;
3d;20;m;711;634;606;582;;117,1708155;;;;;;;;;;;
3d;20;m;703;632;599;576;;118,1185845;;;;;;;;;;;
3d;20;m;696;630;593;571;;118,7013058;;;;;;;;;;;
3d;20;m;689;628;585;564;;122,1147002;;;;;;;;;;;
3d;20;m;682;625;578;557;;124,2577965;;;;;;;;;;;
3d;20;m;674;623;572;550;;125,4312561;;;;;;;;;;;
3d;20;m;667;620;565;542;;128,4056074;;;;;;;;;;;
3d;20;m;660;618;560;532;;131,8938968;;;;;;;;;;;
3d;20;m;654;615;554;524;;135,2072483;;;;;;;;;;;
3d;20;m;647;612;551;519;;133,6600165;;;;;;;;;;;
3d;20;m;640;608;545;510;;136,4880947;;;;;;;;;;;
3d;20;m;634;605;541;501;;139,5170241;;;;;;;;;;;
3d;20;m;627;601;537;493;;140,5844942;;;;;;;;;;;
3d;20;m;621;597;532;485;;143,0559331;;;;;;;;;;;
3d;20;m;614;594;529;477;;144,6167349;;;;;;;;;;;
3d;20;m;608;590;526;470;;145,3409784;;;;;;;;;;;
3d;20;m;602;585;521;463;;146,4411144;;;;;;;;;;;
3d;20;m;596;581;517;454;;149,5660389;;;;;;;;;;;
3d;20;m;590;577;514;447;;150,5855239;;;;;;;;;;;
3d;20;m;585;572;511;439;;152,2005256;;;;;;;;;;;
