cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;
mono;22;m;602;585;750;629;;154,4020725;;;;;;;
mono;22;m;596;581;744;626;;154,6900126;;;;;;;
mono;22;m;590;576;738;625;;155,9006094;;;;;;;
mono;22;m;584;572;732;623;;156,5407295;;;;;;;
mono;22;m;579;567;728;622;;158,8269499;;;;;;;
mono;22;m;573;562;722;619;;159,5305613;;;;;;;
mono;22;m;568;557;715;617;;158,7734235;;;;;;;
mono;22;m;563;552;708;616;;158,4960567;;;;;;;
mono;22;m;558;547;702;614;;158,8238017;;;;;;;
mono;22;m;553;541;699;613;;162,788206;;;;;;;
mono;22;m;549;536;691;611;;160,5895389;;;;;;;
mono;22;m;544;531;684;609;;160,262285;;;;;;;
mono;22;m;540;525;678;607;;160,5241415;;;;;;;
mono;22;m;536;519;673;605;;161,7559891;;;;;;;
mono;22;m;532;513;669;605;;165,0242406;;;;;;;
mono;22;m;528;507;662;602;;164,2589419;;;;;;;
mono;22;m;524;501;656;601;;165,6019324;;;;;;;
mono;22;m;521;495;650;599;;165,7015389;;;;;;;
mono;22;m;518;489;647;598;;168,884576;;;;;;;
mono;22;m;515;483;641;595;;168,5823241;;;;;;;
mono;22;m;512;476;636;592;;169,7998822;;;;;;;
mono;22;m;509;470;630;589;;169,7115199;;;;;;;
mono;22;m;507;464;624;586;;169,0354992;;;;;;;
mono;22;m;504;457;622;583;;172,626765;;;;;;;
mono;22;m;502;451;617;580;;172,8178232;;;;;;;
mono;22;m;500;444;613;576;;173,7613306;;;;;;;
mono;22;m;498;437;608;571;;173,3666635;;;;;;;
mono;22;m;497;431;605;568;;174,4505661;;;;;;;
mono;22;m;495;424;600;563;;174,2010333;;;;;;;
mono;22;m;494;417;594;557;;172,0465053;;;;;;;
mono;22;m;493;411;589;551;;169,7527614;;;;;;;
mono;22;m;492;404;585;546;;169,7439248;;;;;;;
mono;22;m;492;397;582;543;;171,5109326;;;;;;;
mono;22;m;491;390;577;536;;169,4461566;;;;;;;
mono;22;m;491;383;571;529;;166,4812302;;;;;;;
mono;22;m;491;376;566;522;;164,1371378;;;;;;;
mono;22;m;491;370;560;516;;161,4837453;;;;;;;
mono;22;m;491;363;557;511;;162,0493752;;;;;;;
mono;22;m;491;355;551;503;;159,6997182;;;;;;;
mono;22;m;491;347;546;495;;157,8892017;;;;;;;
mono;22;m;491;340;540;488;;155,9006094;;;;;;;
mono;22;m;492;332;537;484;;158,5212919;;;;;;;
mono;22;m;492;325;532;475;;155,241747;;;;;;;
mono;22;m;493;317;527;467;;153,8050714;;;;;;;
mono;22;m;494;310;522;459;;151,6080473;;;;;;;
mono;22;m;495;303;518;451;;149,7765002;;;;;;;
mono;22;m;497;295;517;447;;153,3101432;;;;;;;
mono;22;m;498;288;513;439;;151,7432041;;;;;;;
mono;22;m;500;281;510;429;;148,3374531;;;;;;;
mono;22;m;502;274;508;419;;145,1240848;;;;;;;
mono;22;m;504;267;506;408;;141,0141837;;;;;;;
mono;22;m;507;260;505;403;;143,0139853;;;;;;;
mono;22;m;509;253;504;392;;139,089899;;;;;;;
mono;22;m;512;246;503;380;;134,3018987;;;;;;;
mono;22;m;515;240;503;369;;129,5569373;;;;;;;
mono;22;m;518;233;503;357;;124,9039631;;;;;;;
mono;22;m;521;227;503;351;;125,2996409;;;;;;;
mono;22;m;525;220;503;341;;122,9837388;;;;;;;
mono;22;m;528;214;503;330;;118,6633895;;;;;;;
mono;22;m;532;208;503;319;;114,72576;;;;;;;
mono;22;m;536;202;503;315;;117,7200068;;;;;;;
mono;22;m;540;196;504;305;;114,7911146;;;;;;;
mono;22;m;545;190;505;297;;114,2322196;;;;;;;
mono;22;m;549;184;506;288;;112,5388822;;;;;;;
mono;22;m;554;179;507;280;;111,4001795;;;;;;;
mono;22;m;558;174;508;276;;113,5957746;;;;;;;
mono;22;m;563;168;510;269;;114,061387;;;;;;;
mono;22;m;569;163;512;261;;113,3710721;;;;;;;
mono;22;m;574;158;515;254;;112,6809656;;;;;;;
mono;22;m;579;153;516;250;;115,6633045;;;;;;;
mono;22;m;585;149;519;242;;114,0394669;;;;;;;
mono;22;m;590;144;523;234;;112,200713;;;;;;;
mono;22;m;596;140;527;226;;110,2587865;;;;;;;
mono;22;m;602;136;532;218;;107,8146558;;;;;;;
mono;22;m;608;132;535;214;;109,7861558;;;;;;;
mono;22;m;614;128;541;207;;107,5639345;;;;;;;
mono;22;m;620;125;548;197;;101,8233765;;;;;;;
mono;22;m;627;121;555;189;;99,03534723;;;;;;;
mono;22;m;633;118;559;184;;99,15644205;;;;;;;
mono;22;m;640;115;567;177;;95,77577982;;;;;;;
mono;22;m;647;112;577;169;;90,27181177;;;;;;;
mono;22;m;653;109;585;162;;86,21484791;;;;;;;
mono;22;m;660;107;595;156;;81,4002457;;;;;;;
mono;22;m;667;104;600;152;;82,41965785;;;;;;;
mono;22;m;674;102;608;147;;79,88116173;;;;;;;
mono;22;m;681;100;617;141;;76,00657866;;;;;;;
mono;22;m;689;98;626;136;;73,57309291;;;;;;;
mono;22;m;696;97;635;131;;69,83552105;;;;;;;
mono;22;m;703;95;639;129;;72,47068373;;;;;;;
mono;22;m;710;94;647;125;;70,21395873;;;;;;;
mono;22;m;718;93;655;122;;69,35416354;;;;;;;
mono;22;m;725;92;662;119;;68,54195795;;;;;;;
mono;22;m;733;92;668;116;;69,28924881;;;;;;;
mono;22;m;740;91;672;115;;72,11102551;;;;;;;
mono;22;m;748;91;679;112;;72,12489168;;;;;;;
mono;22;m;755;91;686;109;;71,30918594;;;;;;;
mono;22;m;763;91;694;108;;71,06335202;;;;;;;
mono;22;m;770;91;701;106;;70,61161378;;;;;;;
mono;22;m;777;91;705;105;;73,34848328;;;;;;;
mono;22;m;784;91;711;103;;73,97972695;;;;;;;
mono;22;m;790;91;718;101;;72,69112738;;;;;;;
mono;22;m;797;92;727;98;;70,25667228;;;;;;;
mono;22;m;804;92;730;97;;74,16872656;;;;;;;
mono;22;m;811;93;737;95;;74,02702209;;;;;;;
mono;22;m;818;94;744;93;;74,00675645;;;;;;;
mono;22;m;824;95;751;92;;73,06161783;;;;;;;
mono;22;m;831;97;757;91;;74,24284477;;;;;;;
mono;22;m;838;98;761;91;;77,31752712;;;;;;;
mono;22;m;844;100;766;90;;78,63841301;;;;;;;
mono;22;m;851;102;773;89;;79,07591289;;;;;;;
mono;22;m;858;104;778;88;;81,58431222;;;;;;;
mono;22;m;864;107;781;88;;85,14693183;;;;;;;
mono;22;m;870;109;786;88;;86,58521814;;;;;;;
mono;22;m;877;112;792;88;;88,32326987;;;;;;;
mono;22;m;883;115;796;88;;91,0933587;;;;;;;
mono;22;m;889;118;802;88;;92,0271699;;;;;;;
mono;22;m;896;121;805;88;;96,79876032;;;;;;;
mono;22;m;902;125;810;88;;99,16148446;;;;;;;
mono;22;m;908;128;816;89;;99,92497185;;;;;;;
mono;22;m;914;132;821;90;;102,0441081;;;;;;;
mono;22;m;919;136;826;92;;102,8834292;;;;;;;
mono;22;m;925;140;828;93;;107,7868267;;;;;;;
mono;22;m;931;145;833;95;;110,0181803;;;;;;;
mono;22;m;936;149;838;97;;110,941426;;;;;;;
mono;22;m;942;154;844;99;;112,3788236;;;;;;;
mono;22;m;947;158;847;101;;115,1043005;;;;;;;
mono;22;m;952;163;853;103;;115,7626883;;;;;;;
mono;22;m;957;168;858;105;;117,3456433;;;;;;;
mono;22;m;962;174;864;108;;118,1524439;;;;;;;
mono;22;m;967;179;870;110;;119,0378091;;;;;;;
mono;22;m;972;185;873;111;;123,6001618;;;;;;;
mono;22;m;976;190;880;115;;121,823643;;;;;;;
mono;22;m;981;196;886;117;;123,5556555;;;;;;;
mono;22;m;985;202;893;121;;122,5765067;;;;;;;
mono;22;m;989;208;899;124;;123,1097072;;;;;;;
mono;22;m;993;214;902;126;;126,589889;;;;;;;
mono;22;m;997;220;909;131;;125,1598977;;;;;;;
mono;22;m;1001;227;914;134;;127,3499117;;;;;;;
mono;22;m;1005;233;920;139;;126,7320007;;;;;;;
mono;22;m;1008;240;926;143;;127,0157471;;;;;;;
mono;22;m;1011;247;929;145;;130,8739852;;;;;;;
mono;22;m;1014;253;934;150;;130,418557;;;;;;;
mono;22;m;1017;260;940;154;;131,0152663;;;;;;;
mono;22;m;1020;267;946;159;;130,9198228;;;;;;;
mono;22;m;1023;274;948;161;;135,6244816;;;;;;;
mono;22;m;1025;281;953;166;;135,67977;;;;;;;
mono;22;m;1028;288;959;170;;136,6930869;;;;;;;
mono;22;m;1030;296;964;174;;138,7083271;;;;;;;
mono;22;m;1032;303;969;178;;139,9785698;;;;;;;
mono;22;m;1034;310;971;180;;144,4610674;;;;;;;
mono;22;m;1035;318;975;184;;146,8196172;;;;;;;
mono;22;m;1037;325;980;189;;147,4618595;;;;;;;
mono;22;m;1038;333;985;194;;148,7615542;;;;;;;
mono;22;m;1039;340;987;196;;153,1012737;;;;;;;
mono;22;m;1040;348;991;202;;154,0032467;;;;;;;
mono;22;m;1041;355;995;208;;154,029218;;;;;;;
mono;22;m;1041;363;999;215;;153,8440769;;;;;;;
mono;22;m;1041;370;1002;221;;154,0194793;;;;;;;
mono;22;m;1041;377;1004;225;;156,4384863;;;;;;;
mono;22;m;1040;384;1008;232;;155,3319027;;;;;;;
mono;22;m;1039;390;1012;240;;152,4106296;;;;;;;
mono;22;m;1038;397;1016;250;;148,6371421;;;;;;;
mono;22;m;1037;404;1020;257;;147,9797283;;;;;;;
mono;22;m;1035;411;1022;261;;150,5622795;;;;;;;
mono;22;m;1034;418;1025;266;;152,2662142;;;;;;;
mono;22;m;1032;424;1027;271;;153,0816775;;;;;;;
mono;22;m;1030;431;1030;278;;153;;;;;;;
mono;22;m;1028;438;1031;282;;156,0288435;;;;;;;
mono;22;m;1025;444;1034;288;;156,2593997;;;;;;;
mono;22;m;1023;451;1035;293;;158,4550409;;;;;;;
mono;22;m;1020;457;1037;298;;159,9062225;;;;;;;
mono;22;m;1017;464;1039;304;;161,5054179;;;;;;;
mono;22;m;1014;470;1040;306;;166,0481858;;;;;;;
mono;22;m;1011;477;1041;312;;167,7050983;;;;;;;
mono;22;m;1008;483;1042;318;;168,4666139;;;;;;;
mono;22;m;1005;489;1042;323;;170,0735135;;;;;;;
mono;22;m;1001;495;1043;329;;171,2308383;;;;;;;
mono;22;m;997;502;1043;332;;176,1135997;;;;;;;
mono;22;m;993;508;1043;340;;175,2826289;;;;;;;
mono;22;m;989;514;1042;348;;174,2555595;;;;;;;
mono;22;m;985;519;1041;354;;174,2440817;;;;;;;
mono;22;m;981;525;1041;361;;174,6310396;;;;;;;
mono;22;m;976;531;1041;364;;179,2037946;;;;;;;
mono;22;m;972;536;1040;374;;175,6929139;;;;;;;
mono;22;m;967;542;1039;381;;176,3660965;;;;;;;
mono;22;m;962;547;1039;386;;178,465683;;;;;;;
mono;22;m;957;552;1039;389;;182,463695;;;;;;;
mono;22;m;952;557;1039;395;;183,883115;;;;;;;
mono;22;m;947;562;1037;404;;181,8350901;;;;;;;
mono;22;m;942;567;1037;411;;182,6499384;;;;;;;
mono;22;m;936;572;1036;416;;185,2997572;;;;;;;
mono;22;m;931;576;1035;420;;187,4886663;;;;;;;
mono;22;m;925;581;1034;426;;189,4887859;;;;;;;
mono;22;m;919;585;1032;433;;189,4016895;;;;;;;
mono;22;m;913;589;1031;441;;189,2828571;;;;;;;
mono;22;m;908;593;1029;447;;189,6233108;;;;;;;
mono;22;m;902;597;1028;451;;192,8522751;;;;;;;
mono;22;m;895;601;1025;457;;194;;;;;;;
mono;22;m;889;605;1021;466;;191,6898537;;;;;;;
mono;22;m;883;608;1017;474;;189,5046174;;;;;;;
mono;22;m;877;611;1015;477;;192,3538406;;;;;;;
mono;22;m;870;614;1012;485;;191,8462926;;;;;;;
mono;22;m;864;617;1009;496;;188,8544413;;;;;;;
mono;22;m;857;620;1006;504;;188,8306119;;;;;;;
mono;22;m;851;623;1001;513;;186,0107524;;;;;;;
mono;22;m;844;625;998;517;;188,0957203;;;;;;;
mono;22;m;838;628;992;526;;184,7159982;;;;;;;
mono;22;m;831;630;986;534;;182,3211452;;;;;;;
mono;22;m;824;632;980;542;;180,0999722;;;;;;;
mono;22;m;818;634;978;546;;182,6033954;;;;;;;
mono;22;m;811;635;971;555;;178,8854382;;;;;;;
mono;22;m;804;637;963;563;;175,3767373;;;;;;;
mono;22;m;797;638;957;568;;174,642492;;;;;;;
mono;22;m;790;639;951;574;;173,6260349;;;;;;;
mono;22;m;784;640;948;576;;176,0454487;;;;;;;
mono;22;m;777;641;941;583;;173,9540169;;;;;;;
mono;22;m;770;641;933;589;;171,0935417;;;;;;;
mono;22;m;763;641;925;595;;168,4042755;;;;;;;
mono;22;m;755;641;918;601;;167,8362297;;;;;;;
mono;22;m;748;640;913;604;;168,8816153;;;;;;;
mono;22;m;740;639;902;611;;164,4019465;;;;;;;
mono;22;m;733;638;892;617;;160,3807969;;;;;;;
mono;22;m;725;637;883;623;;158,6190405;;;;;;;
mono;22;m;718;635;872;629;;154,1168388;;;;;;;
mono;22;m;710;634;868;631;;158,0284784;;;;;;;
mono;22;m;703;632;861;635;;158,0284784;;;;;;;
mono;22;m;696;630;855;637;;159,1540135;;;;;;;
mono;22;m;688;628;846;638;;158,3161394;;;;;;;
mono;22;m;681;625;842;639;;161,6075493;;;;;;;
mono;22;m;674;623;835;640;;161,8950277;;;;;;;
mono;22;m;667;620;828;641;;162,3637891;;;;;;;
mono;22;m;660;617;821;641;;162,7789913;;;;;;;
mono;22;m;653;614;812;641;;161,2761607;;;;;;;
mono;22;m;647;611;808;642;;163,9573115;;;;;;;
mono;22;m;640;608;801;642;;164,550904;;;;;;;
mono;22;m;633;605;795;642;;166,1715981;;;;;;;
mono;22;m;627;601;789;642;;167,1077497;;;;;;;
mono;22;m;620;597;781;642;;167,1705716;;;;;;;
mono;22;m;614;593;778;641;;170,8800749;;;;;;;
mono;22;m;608;589;772;641;;172,0465053;;;;;;;
mono;22;m;602;585;767;640;;173,9252713;;;;;;;
mono;22;m;596;581;762;639;;175,8408371;;;;;;;
mono;22;m;590;576;759;638;;180,0138884;;;;;;;
mono;22;m;585;572;752;637;;179,2037946;;;;;;;
mono;22;m;579;567;745;636;;179,7692966;;;;;;;
mono;22;m;574;562;739;635;;180,4272707;;;;;;;
mono;22;m;568;557;734;633;;182,5705343;;;;;;;
mono;22;m;563;552;730;632;;185,1728922;;;;;;;
mono;22;m;558;547;723;629;;184,2525441;;;;;;;
mono;22;m;554;542;715;624;;180,6792739;;;;;;;
mono;22;m;549;536;707;621;;179,4129315;;;;;;;
mono;22;m;545;531;704;619;;181,7278185;;;;;;;
mono;22;m;540;525;695;616;;179,7386992;;;;;;;
mono;22;m;536;519;685;612;;175,6416807;;;;;;;
mono;22;m;532;514;678;608;;173,6433126;;;;;;;
mono;22;m;528;508;669;605;;171,1432149;;;;;;;
mono;22;m;525;502;665;602;;172,0465053;;;;;;;
mono;22;m;521;496;656;598;;169,2010638;;;;;;;
mono;22;m;518;489;648;592;;165,8583733;;;;;;;
mono;22;m;515;483;639;587;;161,8394266;;;;;;;
mono;22;m;512;477;629;581;;156,5407295;;;;;;;
mono;22;m;509;470;625;579;;159,1760032;;;;;;;
mono;22;m;507;464;617;574;;155,5634919;;;;;;;
mono;22;m;504;457;609;568;;152,7939789;;;;;;;
mono;22;m;502;451;601;562;;148,7346631;;;;;;;
mono;22;m;500;444;597;559;;150,4460036;;;;;;;
mono;22;m;498;438;589;553;;146,6492414;;;;;;;
mono;22;m;497;431;583;548;;145,2067492;;;;;;;
mono;22;m;495;424;575;542;;142,5622671;;;;;;;
mono;22;m;494;418;567;534;;137,0583817;;;;;;;
mono;22;m;493;411;564;531;;139,4309865;;;;;;;
mono;22;m;492;404;557;524;;136,4734406;;;;;;;
mono;22;m;492;397;551;516;;132,8231907;;;;;;;
mono;22;m;491;390;544;506;;127,5343091;;;;;;;
mono;22;m;491;384;538;496;;121,4619282;;;;;;;
mono;22;m;491;377;535;491;;122,196563;;;;;;;
mono;22;m;491;370;529;483;;119,2182872;;;;;;;
mono;22;m;491;363;524;472;;113,8859078;;;;;;;
mono;22;m;491;355;520;462;;110,8602724;;;;;;;
mono;22;m;491;348;515;453;;107,7079384;;;;;;;
mono;22;m;491;340;512;447;;109,0412766;;;;;;;
mono;22;m;492;333;507;435;;103,0970417;;;;;;;
mono;22;m;492;325;503;426;;101,5972441;;;;;;;
mono;22;m;493;318;500;414;;96,25487001;;;;;;;
mono;22;m;494;310;498;408;;98,08159868;;;;;;;
mono;22;m;495;303;495;397;;94;;;;;;;
mono;22;m;497;296;493;386;;90,08884504;;;;;;;
mono;22;m;498;288;490;374;;86,37129153;;;;;;;
mono;22;m;500;281;489;366;;85,70880935;;;;;;;
mono;22;m;502;274;489;360;;86,97700846;;;;;;;
mono;22;m;504;267;488;350;;84,52810184;;;;;;;
mono;22;m;507;260;488;341;;83,19855768;;;;;;;
mono;22;m;509;253;488;334;;83,67795409;;;;;;;
mono;22;m;512;247;488;326;;82,56512581;;;;;;;
mono;22;m;515;240;488;322;;86,33075929;;;;;;;
mono;22;m;518;233;489;315;;86,97700846;;;;;;;
mono;22;m;521;227;490;307;;85,79627032;;;;;;;
mono;22;m;525;220;492;300;;86,53900855;;;;;;;
mono;22;m;528;214;493;297;;90,0777442;;;;;;;
mono;22;m;532;208;495;289;;89,05054744;;;;;;;
mono;22;m;536;202;497;281;;88,10221337;;;;;;;
mono;22;m;540;196;500;274;;87,658428;;;;;;;
mono;22;m;544;190;503;266;;86,3539229;;;;;;;
mono;22;m;549;185;505;262;;88,68483523;;;;;;;
mono;22;m;553;179;508;255;;88,32326987;;;;;;;
mono;22;m;558;174;512;248;;87,13208364;;;;;;;
mono;22;m;563;169;516;242;;86,82165628;;;;;;;
mono;22;m;568;163;521;233;;84,31488599;;;;;;;
mono;22;m;574;158;523;230;;88,23264702;;;;;;;
mono;22;m;579;154;527;223;;86,40023148;;;;;;;
mono;22;m;584;149;533;215;;83,40863265;;;;;;;
mono;22;m;590;145;538;209;;82,46211251;;;;;;;
mono;22;m;596;140;542;205;;84,50443775;;;;;;;
mono;22;m;602;136;548;197;;81,46778504;;;;;;;
mono;22;m;608;132;554;189;;78,51751397;;;;;;;
mono;22;m;614;128;561;182;;75,66372975;;;;;;;
mono;22;m;620;125;567;176;;73,55270219;;;;;;;
mono;22;m;627;121;571;172;;75,74298647;;;;;;;
mono;22;m;633;118;578;166;;73;;;;;;;
mono;22;m;640;115;584;161;;72,47068373;;;;;;;
mono;22;m;646;112;590;156;;71,21797526;;;;;;;
mono;22;m;653;109;597;151;;70;;;;;;;
mono;22;m;660;107;600;148;;72,6704892;;;;;;;
mono;22;m;667;104;606;145;;73,4982993;;;;;;;
mono;22;m;674;102;612;141;;73,24616031;;;;;;;
mono;22;m;681;100;617;138;;74,43117626;;;;;;;
mono;22;m;688;98;620;137;;78,39005039;;;;;;;
mono;22;m;695;97;626;133;;77,82673063;;;;;;;
mono;22;m;703;95;631;130;;80,05623024;;;;;;;
mono;22;m;710;94;637;127;;80,11242101;;;;;;;
mono;22;m;717;93;643;124;;80,23091673;;;;;;;
mono;22;m;725;92;645;123;;85,79627032;;;;;;;
mono;22;m;732;92;651;120;;85,70297544;;;;;;;
mono;22;m;740;91;657;117;;86,97700846;;;;;;;
mono;22;m;747;91;662;114;;88,05679985;;;;;;;
mono;22;m;755;91;665;113;;92,64987858;;;;;;;
mono;22;m;762;91;671;110;;92,96235797;;;;;;;
mono;22;m;770;91;676;108;;95,52486587;;;;;;;
mono;22;m;777;91;682;106;;96,17692031;;;;;;;
mono;22;m;783;91;688;104;;95,8853482;;;;;;;
mono;22;m;790;91;691;102;;99,60923652;;;;;;;
mono;22;m;797;92;699;100;;98,32598843;;;;;;;
mono;22;m;804;92;705;98;;99,18165153;;;;;;;
mono;22;m;811;93;712;96;;99,04544412;;;;;;;
mono;22;m;817;94;721;94;;96;;;;;;;
mono;22;m;824;95;725;93;;99,02019996;;;;;;;
mono;22;m;831;97;733;92;;98,12746812;;;;;;;
mono;22;m;837;98;741;91;;96,25487001;;;;;;;
mono;22;m;844;100;749;90;;95,52486587;;;;;;;
mono;22;m;851;102;757;89;;94,89467846;;;;;;;
mono;22;m;857;104;761;89;;97,16480844;;;;;;;
mono;22;m;864;107;769;88;;96,88137076;;;;;;;
mono;22;m;870;109;777;88;;95,34149149;;;;;;;
mono;22;m;877;112;785;88;;95,07891459;;;;;;;
mono;22;m;883;115;789;88;;97,80081799;;;;;;;
mono;22;m;889;118;796;88;;97,71898485;;;;;;;
mono;22;m;895;121;803;89;;97,4063653;;;;;;;
mono;22;m;901;124;810;89;;97,49871794;;;;;;;
mono;22;m;907;128;818;90;;96,7729301;;;;;;;
mono;22;m;913;132;821;91;;100,7223908;;;;;;;
mono;22;m;919;136;828;93;;100,6479011;;;;;;;
mono;22;m;925;140;834;96;;101,0791769;;;;;;;
mono;22;m;931;144;840;98;;101,9656805;;;;;;;
mono;22;m;936;149;845;99;;103,8315944;;;;;;;
mono;22;m;942;153;852;101;;103,9422917;;;;;;;
mono;22;m;947;158;858;103;;104,6231332;;;;;;;
mono;22;m;952;163;866;105;;103,7304198;;;;;;;
mono;22;m;957;168;873;108;;103,2279032;;;;;;;
mono;22;m;962;173;876;109;;107,2007463;;;;;;;
mono;22;m;967;179;881;111;;109,6357606;;;;;;;
mono;22;m;972;184;887;114;;110,1135777;;;;;;;
mono;22;m;976;190;892;116;;111,9464158;;;;;;;
mono;22;m;981;196;897;119;;113,9517442;;;;;;;
mono;22;m;985;202;899;120;;118,8276062;;;;;;;
mono;22;m;989;208;903;123;;120,9173271;;;;;;;
mono;22;m;993;214;908;126;;122,3478647;;;;;;;
mono;22;m;997;220;912;129;;124,5230902;;;;;;;
mono;22;m;1001;226;914;131;;128,8177006;;;;;;;
mono;22;m;1004;233;919;134;;130,4837155;;;;;;;
mono;22;m;1008;240;924;137;;132,9097438;;;;;;;
mono;22;m;1011;246;929;140;;134,0149245;;;;;;;
mono;22;m;1014;253;934;143;;136,0147051;;;;;;;
mono;22;m;1017;260;936;144;;141,4814475;;;;;;;
mono;22;m;1020;267;941;147;;143,6697602;;;;;;;
mono;22;m;1023;274;946;150;;145,9623239;;;;;;;
mono;22;m;1025;281;950;153;;148,3543056;;;;;;;
mono;22;m;1028;288;953;157;;150,950323;;;;;;;
mono;22;m;1030;295;955;159;;155,3093687;;;;;;;
mono;22;m;1032;303;958;163;;158,3540337;;;;;;;
mono;22;m;1034;310;962;166;;160,9968944;;;;;;;
mono;22;m;1035;317;965;170;;162,8158469;;;;;;;
mono;22;m;1037;325;967;172;;168,252786;;;;;;;
mono;22;m;1038;332;970;176;;170,1763791;;;;;;;
mono;22;m;1039;340;973;180;;173,0780171;;;;;;;
mono;22;m;1040;347;975;184;;175,4821928;;;;;;;
mono;22;m;1041;355;978;188;;178,4880948;;;;;;;
mono;22;m;1041;362;979;190;;182,8332574;;;;;;;
mono;22;m;1041;370;981;194;;185,9462288;;;;;;;
mono;22;m;1041;376;983;198;;187,2111108;;;;;;;
mono;22;m;1040;383;985;201;;190,1289036;;;;;;;
mono;22;m;1039;390;987;205;;192,1691963;;;;;;;
mono;22;m;1038;397;989;207;;196,2167169;;;;;;;
mono;22;m;1037;404;991;211;;198,4061491;;;;;;;
mono;22;m;1035;410;993;215;;199,4718025;;;;;;;
mono;22;m;1034;417;996;220;;200,631503;;;;;;;
mono;22;m;1032;424;997;223;;204,0245083;;;;;;;
mono;22;m;1030;431;1000;227;;206,1940833;;;;;;;
mono;22;m;1028;437;1002;233;;205,6501884;;;;;;;
mono;22;m;1025;444;1004;239;;206,0728027;;;;;;;
mono;22;m;1023;451;1008;245;;206,5453945;;;;;;;
mono;22;m;1020;457;1009;250;;207,2920645;;;;;;;
mono;22;m;1018;464;1012;258;;206,0873601;;;;;;;
mono;22;m;1015;470;1015;264;;206;;;;;;;
mono;22;m;1011;476;1018;270;;206,1188977;;;;;;;
mono;22;m;1008;483;1021;276;;207,4078108;;;;;;;
mono;22;m;1005;489;1023;280;;209,7736876;;;;;;;
mono;22;m;1001;495;1026;287;;209,4970167;;;;;;;
mono;22;m;997;501;1029;293;;210,447143;;;;;;;
mono;22;m;994;507;1031;299;;211,2652361;;;;;;;
mono;22;m;990;513;1032;302;;215,1394896;;;;;;;
mono;22;m;985;519;1034;309;;215,6409052;;;;;;;
mono;22;m;981;525;1035;316;;215,8633827;;;;;;;
mono;22;m;977;530;1036;322;;216,2059204;;;;;;;
mono;22;m;972;536;1036;328;;217,6235281;;;;;;;
mono;22;m;967;541;1036;332;;220,0954338;;;;;;;
mono;22;m;963;547;1035;343;;216,3330765;;;;;;;
mono;22;m;957;552;1034;351;;215,2440475;;;;;;;
mono;22;m;952;557;1033;359;;213,9275578;;;;;;;
mono;22;m;947;562;1031;368;;211,4048249;;;;;;;
mono;22;m;942;567;1030;373;;213,02582;;;;;;;
mono;22;m;936;572;1029;381;;212,4382263;;;;;;;
mono;22;m;931;576;1028;387;;212,4382263;;;;;;;
mono;22;m;925;581;1026;394;;212,5323505;;;;;;;
mono;22;m;920;585;1026;398;;214,9534833;;;;;;;
mono;22;m;914;589;1025;404;;215,7452201;;;;;;;
mono;22;m;908;593;1024;409;;217,513218;;;;;;;
mono;22;m;902;597;1024;415;;219,1072797;;;;;;;
mono;22;m;896;601;1023;420;;221,1108319;;;;;;;
mono;22;m;890;604;1022;423;;224,0200884;;;;;;;
mono;22;m;883;608;1021;429;;226,0199106;;;;;;;
mono;22;m;877;611;1020;437;;225,2221126;;;;;;;
mono;22;m;871;614;1018;444;;224,7420744;;;;;;;
mono;22;m;864;617;1016;450;;225,816297;;;;;;;
mono;22;m;858;620;1015;453;;229,2116925;;;;;;;
mono;22;m;851;623;1013;463;;227,6927755;;;;;;;
mono;22;m;845;625;1010;471;;225,7011298;;;;;;;
mono;22;m;838;628;1008;478;;226,715681;;;;;;;
mono;22;m;831;630;1006;483;;228,547588;;;;;;;
mono;22;m;825;632;1003;492;;226,4597094;;;;;;;
mono;22;m;818;633;1000;501;;224,8288238;;;;;;;
mono;22;m;811;635;995;507;;224,1428116;;;;;;;
mono;22;m;804;637;990;513;;223,5441791;;;;;;;
mono;22;m;798;638;987;517;;224,4147945;;;;;;;
mono;22;m;791;639;983;525;;223,2935288;;;;;;;
mono;22;m;784;640;978;533;;221,5513484;;;;;;;
mono;22;m;777;641;973;539;;220,9524836;;;;;;;
mono;22;m;770;641;969;544;;221,3820228;;;;;;;
mono;22;m;763;641;966;547;;223,7073982;;;;;;;
mono;22;m;756;641;961;553;;223,0896681;;;;;;;
mono;22;m;748;640;956;558;;223,5799633;;;;;;;
mono;22;m;740;639;951;563;;224,2699267;;;;;;;
mono;22;m;733;638;949;565;;228,002193;;;;;;;
mono;22;m;725;637;946;569;;231,2249986;;;;;;;
mono;22;m;718;635;941;573;;231,4584196;;;;;;;
mono;22;m;711;634;935;577;;231,1384866;;;;;;;
mono;22;m;703;632;929;581;;231,682973;;;;;;;
mono;22;m;696;630;925;583;;233,7733946;;;;;;;
mono;22;m;689;628;920;588;;234,437625;;;;;;;
mono;22;m;682;625;913;594;;233,0708047;;;;;;;
mono;22;m;674;623;906;600;;233,1372986;;;;;;;
mono;22;m;667;620;899;605;;232,4844081;;;;;;;
mono;22;m;661;618;895;607;;234,2584043;;;;;;;
mono;22;m;654;615;890;612;;236,019067;;;;;;;
mono;22;m;647;612;884;616;;237,0337529;;;;;;;
mono;22;m;640;608;878;620;;238,302329;;;;;;;
mono;22;m;634;605;875;622;;241,5988411;;;;;;;
mono;22;m;627;601;869;625;;243,1871707;;;;;;;
