cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;
3d;23;f;825;96;745;89;;80,30566605;;;;;;
3d;23;f;832;97;758;88;;74,54528825;;;;;;
3d;23;f;838;99;763;88;;75,80237463;;;;;;
3d;23;f;845;100;776;89;;69,87131028;;;;;;
3d;23;f;852;102;789;90;;64,13267498;;;;;;
3d;23;f;858;105;805;91;;54,81788029;;;;;;
3d;23;f;865;107;819;92;;48,38388161;;;;;;
3d;23;f;871;109;827;93;;46,81879964;;;;;;
3d;23;f;877;112;842;96;;38,48376281;;;;;;
3d;23;f;884;115;853;101;;34,0147027;;;;;;
3d;23;f;890;118;860;104;;33,10589071;;;;;;
3d;23;f;896;122;873;111;;25,49509757;;;;;;
3d;23;f;902;125;883;117;;20,61552813;;;;;;
3d;23;f;908;129;894;122;;15,65247584;;;;;;
3d;23;f;914;132;905;128;;9,848857802;;;;;;
3d;23;f;920;136;909;131;;12,08304597;;;;;;
3d;23;f;926;141;917;137;;9,848857802;;;;;;
3d;23;f;931;145;927;143;;4,472135955;;;;;;
3d;23;f;937;150;931;145;;7,810249676;;;;;;
3d;23;f;942;154;937;150;;6,403124237;;;;;;
3d;23;f;948;159;943;155;;6,403124237;;;;;;
3d;23;f;953;164;948;160;;6,403124237;;;;;;
3d;23;f;958;169;951;162;;9,899494937;;;;;;
3d;23;f;963;174;957;168;;8,485281374;;;;;;
3d;23;f;968;180;963;172;;9,433981132;;;;;;
3d;23;f;972;185;967;177;;9,433981132;;;;;;
3d;23;f;977;191;969;179;;14,4222051;;;;;;
3d;23;f;981;197;974;184;;14,76482306;;;;;;
3d;23;f;986;203;978;190;;15,26433752;;;;;;
3d;23;f;990;209;982;196;;15,26433752;;;;;;
3d;23;f;994;215;984;199;;18,86796226;;;;;;
3d;23;f;998;221;987;205;;19,41648784;;;;;;
3d;23;f;1001;227;990;209;;21,09502311;;;;;;
3d;23;f;1005;234;992;211;;26,41968963;;;;;;
3d;23;f;1008;241;995;216;;28,17800561;;;;;;
3d;23;f;1012;247;998;221;;29,52964612;;;;;;
3d;23;f;1015;254;1002;227;;29,96664813;;;;;;
3d;23;f;1018;261;1004;231;;33,10589071;;;;;;
3d;23;f;1021;268;1005;233;;38,48376281;;;;;;
3d;23;f;1023;275;1007;238;;40,31128874;;;;;;
3d;23;f;1026;282;1009;243;;42,54409477;;;;;;
3d;23;f;1028;289;1011;246;;46,23851209;;;;;;
3d;23;f;1030;296;1014;253;;45,88027899;;;;;;
3d;23;f;1032;304;1016;260;;46,81879964;;;;;;
3d;23;f;1034;311;1018;266;;47,75981575;;;;;;
3d;23;f;1035;318;1019;268;;52,49761899;;;;;;
3d;23;f;1037;326;1021;274;;54,40588203;;;;;;
3d;23;f;1038;333;1024;282;;52,88667129;;;;;;
3d;23;f;1039;341;1026;290;;52,63078947;;;;;;
3d;23;f;1040;348;1026;293;;56,75385449;;;;;;
3d;23;f;1041;356;1028;299;;58,46366393;;;;;;
3d;23;f;1041;364;1029;307;;58,24946352;;;;;;
3d;23;f;1041;371;1031;316;;55,90169944;;;;;;
3d;23;f;1041;377;1031;319;;58,85575588;;;;;;
3d;23;f;1040;384;1032;325;;59,53990259;;;;;;
3d;23;f;1039;391;1033;331;;60,29925373;;;;;;
3d;23;f;1038;398;1033;334;;64,19501538;;;;;;
3d;23;f;1036;405;1034;342;;63,03173804;;;;;;
3d;23;f;1035;412;1034;349;;63,00793601;;;;;;
3d;23;f;1033;418;1034;354;;64,00781202;;;;;;
3d;23;f;1032;425;1034;356;;69,02897942;;;;;;
3d;23;f;1030;432;1034;362;;70,11419257;;;;;;
3d;23;f;1027;438;1034;368;;70,34912935;;;;;;
3d;23;f;1025;445;1034;374;;71,56814934;;;;;;
3d;23;f;1023;452;1034;378;;74,81310046;;;;;;
3d;23;f;1020;458;1034;383;;76,29547824;;;;;;
3d;23;f;1017;465;1032;387;;79,42921377;;;;;;
3d;23;f;1014;471;1031;393;;79,83107165;;;;;;
3d;23;f;1011;478;1031;396;;84,40379138;;;;;;
3d;23;f;1008;484;1030;403;;83,93449827;;;;;;
3d;23;f;1004;490;1029;409;;84,77027781;;;;;;
3d;23;f;1001;496;1029;412;;88,54377448;;;;;;
3d;23;f;997;502;1028;417;;90,47651629;;;;;;
3d;23;f;993;508;1026;422;;92,11405973;;;;;;
3d;23;f;989;514;1024;430;;91;;;;;;
3d;23;f;985;520;1022;440;;88,141931;;;;;;
3d;23;f;980;526;1020;445;;90,33825325;;;;;;
3d;23;f;976;531;1018;453;;88,58893836;;;;;;
3d;23;f;971;537;1014;465;;83,86298349;;;;;;
3d;23;f;967;542;1010;475;;79,61155695;;;;;;
3d;23;f;962;548;1008;481;;81,27115109;;;;;;
3d;23;f;957;553;1003;494;;74,81310046;;;;;;
3d;23;f;952;558;998;504;;70,9365914;;;;;;
3d;23;f;946;563;996;509;;73,59347797;;;;;;
3d;23;f;941;568;990;517;;70,72481884;;;;;;
3d;23;f;936;572;985;526;;67,2086304;;;;;;
3d;23;f;930;577;980;533;;66,60330322;;;;;;
3d;23;f;924;581;978;537;;69,65629907;;;;;;
3d;23;f;919;586;972;544;;67,62396025;;;;;;
3d;23;f;913;590;963;552;;62,80127387;;;;;;
3d;23;f;907;594;956;559;;60,21627687;;;;;;
3d;23;f;901;598;950;565;;59,07622195;;;;;;
3d;23;f;895;601;947;567;;62,12889827;;;;;;
3d;23;f;889;605;941;572;;61,58733636;;;;;;
3d;23;f;882;608;932;577;;58,83026432;;;;;;
3d;23;f;876;612;925;581;;57,98275606;;;;;;
3d;23;f;870;615;922;583;;61,05735009;;;;;;
3d;23;f;863;618;916;587;;61,40032573;;;;;;
3d;23;f;857;621;908;592;;58,66856058;;;;;;
3d;23;f;850;623;903;595;;59,94163828;;;;;;
3d;23;f;844;626;896;599;;58,5918083;;;;;;
3d;23;f;837;628;890;602;;59,03388857;;;;;;
3d;23;f;830;630;888;604;;63,56099433;;;;;;
3d;23;f;824;632;880;608;;60,92618485;;;;;;
3d;23;f;817;634;872;612;;59,23681288;;;;;;
3d;23;f;810;635;865;616;;58,1893461;;;;;;
3d;23;f;803;637;860;619;;59,77457654;;;;;;
3d;23;f;796;638;857;621;;63,3245608;;;;;;
3d;23;f;790;639;850;625;;61,6116872;;;;;;
3d;23;f;783;640;841;629;;59,03388857;;;;;;
3d;23;f;776;641;834;632;;58,69412236;;;;;;
3d;23;f;769;641;831;633;;62,51399843;;;;;;
3d;23;f;762;641;824;635;;62,28964601;;;;;;
3d;23;f;754;641;815;637;;61,13100686;;;;;;
3d;23;f;747;640;811;637;;64,07027392;;;;;;
3d;23;f;739;639;803;638;;64,00781202;;;;;;
3d;23;f;732;638;797;638;;65;;;;;;
3d;23;f;724;637;789;638;;65,00769185;;;;;;
3d;23;f;717;635;780;637;;63,03173804;;;;;;
3d;23;f;709;633;777;637;;68,11754546;;;;;;
3d;23;f;702;632;769;635;;67,06713055;;;;;;
3d;23;f;695;630;761;634;;66,12110102;;;;;;
3d;23;f;688;627;752;631;;64,12487817;;;;;;
3d;23;f;680;625;747;630;;67,18630813;;;;;;
3d;23;f;673;623;739;626;;66,06814664;;;;;;
3d;23;f;666;620;730;623;;64,07027392;;;;;;
3d;23;f;659;617;725;622;;66,18912297;;;;;;
3d;23;f;653;614;717;619;;64,19501538;;;;;;
3d;23;f;646;611;710;616;;64,19501538;;;;;;
3d;23;f;639;608;706;614;;67,26812024;;;;;;
3d;23;f;633;604;699;611;;66,37017402;;;;;;
3d;23;f;626;601;693;607;;67,26812024;;;;;;
3d;23;f;620;597;687;604;;67,36467917;;;;;;
3d;23;f;613;593;680;601;;67,47592163;;;;;;
3d;23;f;607;589;677;599;;70,71067812;;;;;;
3d;23;f;601;585;672;595;;71,70076708;;;;;;
3d;23;f;595;580;666;591;;71,84705979;;;;;;
3d;23;f;590;576;661;587;;71,84705979;;;;;;
3d;23;f;584;571;659;584;;76,11832894;;;;;;
3d;23;f;578;567;654;581;;77,27871635;;;;;;
3d;23;f;573;562;649;577;;77,46612163;;;;;;
3d;23;f;568;557;647;575;;81,0246876;;;;;;
3d;23;f;563;552;642;571;;81,25269226;;;;;;
3d;23;f;558;546;636;567;;80,77747211;;;;;;
3d;23;f;553;541;631;562;;80,77747211;;;;;;
3d;23;f;549;536;626;558;;80,08120878;;;;;;
3d;23;f;544;530;623;556;;83,16850365;;;;;;
3d;23;f;540;524;617;551;;81,59656856;;;;;;
3d;23;f;536;519;612;547;;80,99382693;;;;;;
3d;23;f;532;513;609;544;;83,00602388;;;;;;
3d;23;f;528;507;604;539;;82,46211251;;;;;;
3d;23;f;524;501;598;534;;81,0246876;;;;;;
3d;23;f;521;495;593;528;;79,20227269;;;;;;
3d;23;f;518;489;590;525;;80,49844719;;;;;;
3d;23;f;514;482;584;519;;79,17701687;;;;;;
3d;23;f;512;476;579;513;;76,53757247;;;;;;
3d;23;f;509;470;574;507;;74,79304781;;;;;;
3d;23;f;506;463;572;504;;77,69813383;;;;;;
3d;23;f;504;457;567;497;;74,62573283;;;;;;
3d;23;f;502;450;562;490;;72,11102551;;;;;;
3d;23;f;500;444;558;483;;69,89277502;;;;;;
3d;23;f;498;437;556;479;;71,61005516;;;;;;
3d;23;f;497;430;550;473;;68,24954212;;;;;;
3d;23;f;495;424;546;466;;66,06814664;;;;;;
3d;23;f;494;417;544;463;;67,94115101;;;;;;
3d;23;f;493;410;540;457;;66,46803743;;;;;;
3d;23;f;492;403;537;451;;65,7951366;;;;;;
3d;23;f;492;397;534;445;;63,78087488;;;;;;
3d;23;f;491;390;532;441;;65,4369926;;;;;;
3d;23;f;491;383;528;433;;62,20128616;;;;;;
3d;23;f;491;376;525;427;;61,29437168;;;;;;
3d;23;f;491;369;521;420;;59,16924877;;;;;;
3d;23;f;491;362;518;415;;59,48108943;;;;;;
3d;23;f;491;354;516;406;;57,69748695;;;;;;
3d;23;f;491;347;514;396;;54,12947441;;;;;;
3d;23;f;491;339;511;383;;48,33218389;;;;;;
3d;23;f;492;332;511;377;;48,84669897;;;;;;
3d;23;f;492;324;510;364;;43,8634244;;;;;;
3d;23;f;493;317;509;351;;37,57658846;;;;;;
3d;23;f;494;310;509;341;;34,43835072;;;;;;
3d;23;f;495;302;509;335;;35,84689666;;;;;;
3d;23;f;497;295;509;324;;31,38470965;;;;;;
3d;23;f;498;288;509;314;;28,23118843;;;;;;
3d;23;f;500;281;509;304;;24,69817807;;;;;;
3d;23;f;502;273;509;299;;26,92582404;;;;;;
3d;23;f;504;266;510;286;;20,88061302;;;;;;
3d;23;f;507;259;511;277;;18,43908891;;;;;;
3d;23;f;509;253;513;267;;14,56021978;;;;;;
3d;23;f;512;246;514;262;;16,1245155;;;;;;
3d;23;f;515;239;516;254;;15,03329638;;;;;;
3d;23;f;518;233;518;248;;15;;;;;;
3d;23;f;521;226;521;243;;17;;;;;;
3d;23;f;525;220;522;240;;20,22374842;;;;;;
3d;23;f;529;214;525;234;;20,39607805;;;;;;
3d;23;f;532;207;528;227;;20,39607805;;;;;;
3d;23;f;536;201;529;224;;24,04163056;;;;;;
3d;23;f;541;195;532;219;;25,63201124;;;;;;
3d;23;f;545;190;535;214;;26;;;;;;
3d;23;f;549;184;539;210;;27,85677655;;;;;;
3d;23;f;554;179;543;206;;29,15475947;;;;;;
3d;23;f;559;173;546;203;;32,69556545;;;;;;
3d;23;f;564;168;551;197;;31,78049716;;;;;;
3d;23;f;569;163;555;191;;31,30495168;;;;;;
3d;23;f;574;158;557;189;;35,35533906;;;;;;
3d;23;f;579;153;562;184;;35,35533906;;;;;;
3d;23;f;585;149;568;179;;34,4818793;;;;;;
3d;23;f;591;144;574;174;;34,4818793;;;;;;
3d;23;f;596;140;577;171;;36,35931793;;;;;;
3d;23;f;602;136;583;166;;35,51056181;;;;;;
3d;23;f;608;132;588;162;;36,05551275;;;;;;
3d;23;f;615;128;593;156;;35,60898763;;;;;;
3d;23;f;621;124;596;153;;38,28837944;;;;;;
3d;23;f;627;121;603;149;;36,87817783;;;;;;
3d;23;f;634;118;608;145;;37,48332963;;;;;;
3d;23;f;640;115;613;141;;37,48332963;;;;;;
3d;23;f;647;112;616;140;;41,77319715;;;;;;
3d;23;f;654;109;620;136;;43,41658669;;;;;;
3d;23;f;661;106;624;132;;45,22167622;;;;;;
3d;23;f;668;104;630;128;;44,94441011;;;;;;
3d;23;f;675;102;633;126;;48,37354649;;;;;;
3d;23;f;682;100;639;122;;48,3011387;;;;;;
3d;23;f;689;98;644;120;;50,08991915;;;;;;
3d;23;f;696;97;646;118;;54,23098745;;;;;;
3d;23;f;703;95;652;115;;54,7813837;;;;;;
3d;23;f;711;94;660;112;;54,08326913;;;;;;
3d;23;f;718;93;669;109;;51,54609588;;;;;;
3d;23;f;726;92;678;105;;49,72926704;;;;;;
3d;23;f;733;92;684;103;;50,21951812;;;;;;
3d;23;f;741;91;696;99;;45,70557953;;;;;;
3d;23;f;748;91;706;97;;42,42640687;;;;;;
3d;23;f;756;91;712;96;;44,28317965;;;;;;
3d;23;f;763;91;725;93;;38,05259518;;;;;;
3d;23;f;770;91;738;92;;32,01562119;;;;;;
3d;23;f;777;91;753;90;;24,0208243;;;;;;
3d;23;f;784;91;767;90;;17,02938637;;;;;;
3d;23;f;791;91;782;91;;9;;;;;;
3d;23;f;798;92;794;93;;4,123105626;;;;;;
3d;23;f;804;92;800;94;;4,472135955;;;;;;
3d;23;f;811;93;813;97;;4,472135955;;;;;;
3d;23;f;818;94;819;98;;4,123105626;;;;;;
3d;23;f;825;95;831;100;;7,810249676;;;;;;
3d;23;f;831;97;843;102;;13;;;;;;
3d;23;f;838;98;847;103;;10,29563014;;;;;;
3d;23;f;845;100;856;106;;12,52996409;;;;;;
3d;23;f;851;102;864;109;;14,76482306;;;;;;
3d;23;f;858;104;868;111;;12,20655562;;;;;;
3d;23;f;864;107;874;113;;11,66190379;;;;;;
3d;23;f;871;109;880;115;;10,81665383;;;;;;
3d;23;f;877;112;885;117;;9,433981132;;;;;;
3d;23;f;883;115;889;119;;7,211102551;;;;;;
3d;23;f;890;118;895;122;;6,403124237;;;;;;
3d;23;f;896;121;900;124;;5;;;;;;
3d;23;f;902;125;905;126;;3,16227766;;;;;;
3d;23;f;908;128;909;129;;1,414213562;;;;;;
3d;23;f;914;132;912;130;;2,828427125;;;;;;
3d;23;f;920;136;916;133;;5;;;;;;
3d;23;f;925;140;920;136;;6,403124237;;;;;;
3d;23;f;931;145;923;138;;10,63014581;;;;;;
3d;23;f;937;149;927;141;;12,80624847;;;;;;
3d;23;f;942;154;930;144;;15,62049935;;;;;;
3d;23;f;947;159;934;147;;17,69180601;;;;;;
3d;23;f;953;164;936;149;;22,6715681;;;;;;
3d;23;f;958;169;939;152;;25,49509757;;;;;;
3d;23;f;963;174;942;156;;27,65863337;;;;;;
3d;23;f;967;179;946;159;;29;;;;;;
3d;23;f;972;185;947;161;;34,6554469;;;;;;
3d;23;f;977;191;951;165;;36,76955262;;;;;;
3d;23;f;981;196;955;169;;37,48332963;;;;;;
3d;23;f;985;202;958;172;;40,36087214;;;;;;
3d;23;f;990;208;959;174;;46,01086828;;;;;;
3d;23;f;994;215;963;177;;49,04079934;;;;;;
3d;23;f;998;221;966;181;;51,2249939;;;;;;
3d;23;f;1001;227;969;184;;53,60037313;;;;;;
3d;23;f;1005;234;971;187;;58,00862005;;;;;;
3d;23;f;1008;240;974;191;;59,6405902;;;;;;
3d;23;f;1012;247;977;195;;62,68173578;;;;;;
3d;23;f;1015;254;980;200;;64,35060217;;;;;;
3d;23;f;1018;261;984;203;;67,23094526;;;;;;
3d;23;f;1020;267;985;205;;71,19691005;;;;;;
3d;23;f;1023;275;989;209;;74,24284477;;;;;;
3d;23;f;1026;282;991;213;;77,36924454;;;;;;
3d;23;f;1028;289;993;215;;81,85963596;;;;;;
3d;23;f;1030;296;996;219;;84,17244205;;;;;;
3d;23;f;1032;303;999;224;;85,61541917;;;;;;
3d;23;f;1034;311;1000;226;;91,54780172;;;;;;
3d;23;f;1035;318;1002;230;;93,9840412;;;;;;
3d;23;f;1037;326;1004;233;;98,68130522;;;;;;
3d;23;f;1038;333;1007;238;;99,92997548;;;;;;
3d;23;f;1039;341;1008;240;;105,6503668;;;;;;
3d;23;f;1040;348;1011;243;;108,9311709;;;;;;
3d;23;f;1041;356;1013;247;;112,5388822;;;;;;
3d;23;f;1041;363;1015;251;;114,9782588;;;;;;
3d;23;f;1041;370;1016;253;;119,6411301;;;;;;
3d;23;f;1041;377;1019;257;;122;;;;;;
3d;23;f;1040;384;1021;262;;123,4706443;;;;;;
3d;23;f;1039;391;1023;266;;126,0198397;;;;;;
3d;23;f;1038;398;1024;267;;131,7459677;;;;;;
3d;23;f;1037;404;1025;272;;132,5443322;;;;;;
3d;23;f;1035;411;1026;276;;135,2996674;;;;;;
3d;23;f;1033;418;1029;284;;134,0596882;;;;;;
3d;23;f;1032;425;1029;287;;138,0326048;;;;;;
3d;23;f;1030;431;1030;292;;139;;;;;;
3d;23;f;1028;438;1031;298;;140,0321392;;;;;;
3d;23;f;1025;445;1032;305;;140,1748908;;;;;;
3d;23;f;1023;451;1032;309;;142,2849254;;;;;;
3d;23;f;1020;458;1034;318;;140,6982587;;;;;;
3d;23;f;1017;464;1034;325;;140,0357097;;;;;;
3d;23;f;1014;471;1034;332;;140,431478;;;;;;
3d;23;f;1011;477;1034;337;;141,876707;;;;;;
3d;23;f;1008;483;1034;346;;139,4453298;;;;;;
3d;23;f;1004;490;1034;353;;140,2462121;;;;;;
3d;23;f;1001;496;1033;356;;143,6105846;;;;;;
3d;23;f;997;502;1032;364;;142,3692383;;;;;;
3d;23;f;993;508;1031;372;;141,2090649;;;;;;
3d;23;f;989;514;1030;379;;141,0886246;;;;;;
3d;23;f;985;520;1030;382;;145,1516448;;;;;;
3d;23;f;981;525;1029;387;;146,1095479;;;;;;
3d;23;f;976;531;1026;393;;146,7787451;;;;;;
3d;23;f;972;537;1024;402;;144,6685868;;;;;;
3d;23;f;967;542;1023;406;;147,0782105;;;;;;
3d;23;f;962;547;1020;414;;145,0965196;;;;;;
3d;23;f;957;553;1017;421;;144,9965517;;;;;;
3d;23;f;952;558;1014;431;;141,3258646;;;;;;
3d;23;f;947;563;1012;436;;142,6674455;;;;;;
3d;23;f;941;567;1008;445;;139,1869247;;;;;;
3d;23;f;936;572;1005;453;;137,5572608;;;;;;
3d;23;f;930;577;1001;465;;132,6084462;;;;;;
3d;23;f;925;581;996;475;;127,5813466;;;;;;
3d;23;f;919;585;994;479;;129,8499134;;;;;;
3d;23;f;913;590;989;489;;126,4001582;;;;;;
3d;23;f;907;594;982;501;;119,4738465;;;;;;
3d;23;f;901;598;979;506;;120,6150903;;;;;;
3d;23;f;895;601;973;518;;113,8990781;;;;;;
3d;23;f;889;605;966;529;;108,1896483;;;;;;
3d;23;f;883;608;959;538;;103,3247308;;;;;;
3d;23;f;876;612;956;541;;106,9626103;;;;;;
3d;23;f;870;615;951;547;;105,7591604;;;;;;
3d;23;f;864;618;945;554;;103,2327467;;;;;;
3d;23;f;857;620;942;557;;105,8017013;;;;;;
3d;23;f;851;623;931;567;;97,65244493;;;;;;
3d;23;f;844;625;928;569;;100,9554357;;;;;;
3d;23;f;837;628;922;574;;100,7025322;;;;;;
3d;23;f;831;630;919;576;;103,247276;;;;;;
3d;23;f;824;632;913;580;;103,0776406;;;;;;
3d;23;f;817;634;906;584;;102,0832993;;;;;;
3d;23;f;810;635;899;587;;101,1187421;;;;;;
3d;23;f;804;637;895;589;;102,8834292;;;;;;
3d;23;f;797;638;890;593;;103,3150521;;;;;;
3d;23;f;790;639;885;595;;104,6947945;;;;;;
3d;23;f;783;640;879;598;;104,7854952;;;;;;
3d;23;f;776;641;875;600;;107,1540946;;;;;;
3d;23;f;770;641;869;603;;106,0424443;;;;;;
3d;23;f;762;641;863;605;;107,2240645;;;;;;
3d;23;f;755;641;858;607;;108,4665847;;;;;;
3d;23;f;747;640;856;608;;113,6001761;;;;;;
3d;23;f;740;639;851;612;;114,2365966;;;;;;
3d;23;f;732;638;844;615;;114,3372205;;;;;;
3d;23;f;725;637;841;616;;117,8855377;;;;;;
3d;23;f;717;635;835;619;;119,0798052;;;;;;
3d;23;f;710;633;830;621;;120,5985075;;;;;;
3d;23;f;702;632;825;623;;123,3288287;;;;;;
3d;23;f;695;630;819;626;;124,0644994;;;;;;
3d;23;f;688;628;815;627;;127,0039369;;;;;;
3d;23;f;681;625;808;629;;127,0629765;;;;;;
3d;23;f;674;623;802;630;;128,1912634;;;;;;
3d;23;f;667;620;796;631;;129,4681428;;;;;;
3d;23;f;660;617;793;632;;133,8431918;;;;;;
3d;23;f;653;614;785;632;;133,2216199;;;;;;
3d;23;f;646;611;778;632;;133,6600165;;;;;;
3d;23;f;639;608;775;632;;138,101412;;;;;;
3d;23;f;633;604;769;631;;138,6542462;;;;;;
3d;23;f;626;601;761;630;;138,0796871;;;;;;
3d;23;f;620;597;751;628;;134,617978;;;;;;
3d;23;f;614;593;746;628;;136,5613415;;;;;;
3d;23;f;608;589;736;625;;132,9661611;;;;;;
3d;23;f;602;585;724;622;;127,4872543;;;;;;
3d;23;f;596;581;713;618;;122,7110427;;;;;;
3d;23;f;590;576;707;616;;123,6486959;;;;;;
3d;23;f;584;572;695;611;;117,6520293;;;;;;
3d;23;f;579;567;683;606;;111,0720487;;;;;;
3d;23;f;573;562;672;601;;106,4048871;;;;;;
3d;23;f;568;557;666;598;;106,2308806;;;;;;
3d;23;f;563;552;655;591;;99,92497185;;;;;;
3d;23;f;558;547;645;585;;94,9368211;;;;;;
3d;23;f;553;541;640;582;;96,17692031;;;;;;
3d;23;f;549;536;629;577;;89,89438247;;;;;;
3d;23;f;544;530;621;572;;87,7097486;;;;;;
3d;23;f;540;525;612;567;;83,35466394;;;;;;
3d;23;f;536;519;605;561;;80,77747211;;;;;;
3d;23;f;532;513;601;558;;82,37718131;;;;;;
3d;23;f;528;507;594;552;;79,88116173;;;;;;
3d;23;f;524;501;589;547;;79,63039621;;;;;;
3d;23;f;521;495;586;544;;81,4002457;;;;;;
3d;23;f;518;489;580;539;;79,64923101;;;;;;
3d;23;f;515;483;574;532;;76,69419796;;;;;;
3d;23;f;512;476;569;526;;75,82216035;;;;;;
3d;23;f;509;470;567;524;;79,24645102;;;;;;
3d;23;f;506;464;562;518;;77,79460136;;;;;;
3d;23;f;504;457;557;512;;76,38062582;;;;;;
3d;23;f;502;451;552;506;;74,33034374;;;;;;
3d;23;f;500;444;550;502;;76,57675888;;;;;;
3d;23;f;498;437;545;495;;74,65252842;;;;;;
3d;23;f;497;431;541;490;;73,60027174;;;;;;
3d;23;f;495;424;538;484;;73,81734214;;;;;;
3d;23;f;494;417;536;481;;76,55063684;;;;;;
3d;23;f;493;410;533;475;;76,32168761;;;;;;
3d;23;f;492;404;529;468;;73,92563831;;;;;;
3d;23;f;492;397;526;462;;73,35529974;;;;;;
3d;23;f;491;390;524;459;;76,4852927;;;;;;
3d;23;f;491;383;521;453;;76,15773106;;;;;;
3d;23;f;491;376;518;446;;75,02666193;;;;;;
3d;23;f;491;370;515;438;;72,11102551;;;;;;
3d;23;f;491;362;514;434;;75,58438992;;;;;;
3d;23;f;491;355;511;426;;73,76313442;;;;;;
3d;23;f;491;347;510;417;;72,53275122;;;;;;
3d;23;f;491;340;507;408;;69,85699679;;;;;;
3d;23;f;492;332;507;404;;73,54590403;;;;;;
3d;23;f;492;325;506;396;;72,36711961;;;;;;
3d;23;f;493;317;505;386;;70,03570518;;;;;;
3d;23;f;494;310;504;381;;71,70076708;;;;;;
3d;23;f;495;303;503;371;;68,46897107;;;;;;
3d;23;f;497;295;503;360;;65,27633568;;;;;;
3d;23;f;498;288;503;348;;60,20797289;;;;;;
3d;23;f;500;281;503;343;;62,07253821;;;;;;
3d;23;f;502;274;503;334;;60,00833275;;;;;;
3d;23;f;504;267;503;325;;58,00862005;;;;;;
3d;23;f;507;260;503;317;;57,14017851;;;;;;
3d;23;f;509;253;504;313;;60,20797289;;;;;;
3d;23;f;512;246;505;307;;61,40032573;;;;;;
3d;23;f;515;240;505;301;;61,81423784;;;;;;
3d;23;f;518;233;506;295;;63,15061362;;;;;;
3d;23;f;521;226;507;292;;67,46851117;;;;;;
3d;23;f;525;220;508;286;;68,15423685;;;;;;
3d;23;f;528;214;509;281;;69,64194139;;;;;;
3d;23;f;532;208;509;278;;73,68174808;;;;;;
3d;23;f;536;202;510;274;;76,55063684;;;;;;
3d;23;f;540;196;512;270;;79,12016178;;;;;;
3d;23;f;545;190;514;264;;80,23091673;;;;;;
3d;23;f;549;184;516;257;;80,11242101;;;;;;
3d;23;f;554;179;517;254;;83,63013811;;;;;;
3d;23;f;559;173;520;249;;85,42247948;;;;;;
3d;23;f;564;168;521;244;;87,32124598;;;;;;
3d;23;f;569;163;523;240;;89,69392399;;;;;;
3d;23;f;574;158;524;238;;94,33981132;;;;;;
3d;23;f;579;153;526;233;;95,96353474;;;;;;
3d;23;f;585;149;528;227;;96,60745313;;;;;;
3d;23;f;590;144;528;225;;102,0049018;;;;;;
3d;23;f;596;140;530;220;;103,7111373;;;;;;
3d;23;f;602;136;531;217;;107,7125805;;;;;;
3d;23;f;608;132;533;213;;110,390217;;;;;;
3d;23;f;614;128;534;212;;116;;;;;;
3d;23;f;621;124;536;207;;118,8023569;;;;;;
3d;23;f;627;121;538;203;;121,0165278;;;;;;
3d;23;f;633;118;541;199;;122,5765067;;;;;;
3d;23;f;640;115;543;196;;126,3724654;;;;;;
3d;23;f;647;112;546;192;;128,844868;;;;;;
3d;23;f;653;109;550;188;;129,8075499;;;;;;
3d;23;f;660;107;552;185;;133,2216199;;;;;;
3d;23;f;667;104;554;183;;137,8767566;;;;;;
3d;23;f;674;102;557;180;;140,6164997;;;;;;
3d;23;f;681;100;561;176;;142,0422472;;;;;;
3d;23;f;689;98;565;172;;144,402216;;;;;;
3d;23;f;696;97;567;171;;148,7178537;;;;;;
3d;23;f;703;95;572;166;;149,0033557;;;;;;
3d;23;f;710;94;578;162;;148,4856895;;;;;;
3d;23;f;718;93;583;157;;149,4021419;;;;;;
3d;23;f;725;92;585;156;;153,9350512;;;;;;
3d;23;f;733;92;589;152;;156;;;;;;
3d;23;f;740;91;594;147;;156,3713529;;;;;;
3d;23;f;748;91;600;144;;157,2036895;;;;;;
3d;23;f;755;91;604;141;;159,0628806;;;;;;
3d;23;f;763;91;610;138;;160,0562401;;;;;;
3d;23;f;770;91;614;134;;161,8177988;;;;;;
3d;23;f;777;91;616;133;;166,3881005;;;;;;
3d;23;f;784;91;621;129;;167,3708457;;;;;;
3d;23;f;791;91;627;126;;167,6931722;;;;;;
3d;23;f;797;92;632;123;;167,8868667;;;;;;
3d;23;f;804;92;635;121;;171,470114;;;;;;
3d;23;f;811;93;639;119;;173,9540169;;;;;;
3d;23;f;818;94;644;117;;175,5135322;;;;;;
3d;23;f;824;95;648;115;;177,1327186;;;;;;
3d;23;f;831;97;650;114;;181,7965896;;;;;;
3d;23;f;838;98;655;111;;183,4611676;;;;;;
3d;23;f;844;100;659;109;;185,2187895;;;;;;
3d;23;f;851;102;664;107;;187,066833;;;;;;
3d;23;f;858;104;666;106;;192,0104164;;;;;;
3d;23;f;864;107;671;104;;193,0233147;;;;;;
3d;23;f;871;109;675;102;;196,1249602;;;;;;
3d;23;f;877;112;678;99;;199,4241711;;;;;;
3d;23;f;883;115;680;98;;203,710579;;;;;;
3d;23;f;889;118;684;97;;206,0728027;;;;;;
3d;23;f;896;121;688;96;;209,4970167;;;;;;
3d;23;f;902;125;692;95;;212,1320344;;;;;;
3d;23;f;908;128;695;94;;215,6965461;;;;;;
3d;23;f;914;132;701;93;;216,5409892;;;;;;
